,Channel 2,Channel 3,Channel 4
Revision:           ,0,0,0
Type:               ,interpolation,interpolation,interpolation
Start:              ,0,0,0
Points:             ,8005,8005,8005
Count:              ,1,1,1
XDispRange:         ,2.00000E-07,2.00000E-07,2.00000E-07
XDispOrg:           ,-1.00000000000E-07,-1.00000000000E-07,-1.00000000000E-07
XInc:               ,2.5000000E-11,2.5000000E-11,2.5000000E-11
XOrg:               ,-1.00079785708E-07,-1.00079785708E-07,-1.00079785708E-07
Units:              ,Second,Second,Second
XReference:         ,4,4,4
YDispRange:         ,8.00000E+00,4.00000E+00,8.00000E-01
YDispOrg:           ,-3.40000009536743E+00,0.0E+00,3.01999986171722E-01
YInc:               ,1.31731969304383E-04,6.5865984652191E-05,1.3173196748539E-05
YOrg:               ,-3.28354070588684E+00,5.82296470565780E-02,3.13645929250506E-01
Units:              ,Volt,Volt,Volt
YReference:         ,1,1,1
Frame:              ,MSO9254A:MY53310147,MSO9254A:MY53310147,MSO9254A:MY53310147
Date:               ,14 JAN 2025,14 JAN 2025,14 JAN 2025
Time:               ,10:16:22,10:16:22,10:16:22
Max Bandwidth:      ,2500000000,2500000000,2500000000
Min Bandwidth:      ,0,0,0
Time Tags (Channel 2),Channel 2,Channel 3,Channel 4
-1.000798E-07, -2.88774E-03, 3.451789E-02, -2.93234E-03
-1.000548E-07, 2.451251E-02, 3.241018E-02, -1.98386E-03
-1.000298E-07, 4.084727E-02, 3.003900E-02, -3.5039E-04
-1.000048E-07, 4.137420E-02, 2.845822E-02, 1.33578E-03
-9.99798E-08, 2.345865E-02, 2.503319E-02, 2.49502E-03
-9.99548E-08, -5.52238E-03, 2.108123E-02, 2.70579E-03
-9.99298E-08, -3.661112E-02, 1.528503E-02, 1.86271E-03
-9.99048E-08, -6.295752E-02, 8.17150E-03, 4.9270E-04
-9.98798E-08, -7.507686E-02, -1.04974E-03, -8.2462E-04
-9.98548E-08, -7.138836E-02, -1.211522E-02, -1.56232E-03
-9.98298E-08, -5.558053E-02, -2.449803E-02, -1.35155E-03
-9.98048E-08, -3.239570E-02, -3.740776E-02, 1.2385E-04
-9.97798E-08, -9.73780E-03, -5.005403E-02, 2.38964E-03
-9.97548E-08, 8.17774E-03, -6.243684E-02, 4.70812E-03
-9.97298E-08, 1.924323E-02, -7.139461E-02, 6.44698E-03
-9.97048E-08, 2.293172E-02, -7.798121E-02, 7.34276E-03
-9.96798E-08, 2.451251E-02, -7.798121E-02, 6.97391E-03
-9.96548E-08, 2.767408E-02, -7.192154E-02, 5.60390E-03
-9.96298E-08, 3.136257E-02, -5.874834E-02, 3.75965E-03
-9.96048E-08, 3.873956E-02, -3.819815E-02, 2.07348E-03
-9.95798E-08, 4.506269E-02, -1.211522E-02, 8.6155E-04
-9.95548E-08, 4.822426E-02, 1.686581E-02, 3.8731E-04
-9.95298E-08, 4.348191E-02, 4.663723E-02, 4.4000E-04
-9.95048E-08, 2.978179E-02, 7.351056E-02, 8.0885E-04
-9.94798E-08, 9.75853E-03, 9.379728E-02, 9.6693E-04
-9.94548E-08, -1.395323E-02, 1.0538969E-01, 9.1424E-04
-9.94298E-08, -3.239570E-02, 1.0776087E-01, 5.9808E-04
-9.94048E-08, -4.451504E-02, 1.0170120E-01, 3.3462E-04
-9.93798E-08, -4.556890E-02, 8.879147E-02, 2.2923E-04
-9.93548E-08, -3.344956E-02, 7.192978E-02, 7.0347E-04
-9.93298E-08, -1.448016E-02, 5.427769E-02, 1.59924E-03
-9.93048E-08, 8.70467E-03, 3.820639E-02, 2.86387E-03
-9.92798E-08, 2.872793E-02, 2.608705E-02, 3.97042E-03
-9.92548E-08, 4.348191E-02, 1.818313E-02, 4.60273E-03
-9.92298E-08, 4.664348E-02, 1.344078E-02, 4.60273E-03
-9.92048E-08, 3.926649E-02, 1.027921E-02, 3.86503E-03
-9.91798E-08, 2.503943E-02, 8.96189E-03, 2.65310E-03
-9.91548E-08, 7.65082E-03, 6.32725E-03, 1.38847E-03
-9.91298E-08, -9.21088E-03, 7.9451E-04, 3.3462E-04
-9.91048E-08, -2.185715E-02, -7.89980E-03, -4.0308E-04
-9.90798E-08, -2.765335E-02, -1.922875E-02, -6.6655E-04
-9.90548E-08, -2.765335E-02, -3.187502E-02, -7.7193E-04
-9.90298E-08, -2.080329E-02, -4.452129E-02, -1.08809E-03
-9.90048E-08, -1.395323E-02, -5.532331E-02, -1.56232E-03
-9.89798E-08, -6.04931E-03, -6.243684E-02, -2.19464E-03
-9.89548E-08, -3.41467E-03, -6.349070E-02, -2.82695E-03
-9.89298E-08, -3.41467E-03, -5.874834E-02, -2.93234E-03
-9.89048E-08, -7.10317E-03, -4.794632E-02, -2.30002E-03
-9.88798E-08, -1.342630E-02, -3.345580E-02, -9.3001E-04
-9.88548E-08, -1.764172E-02, -1.606718E-02, 7.5616E-04
-9.88298E-08, -1.922251E-02, 2.11183E-03, 2.65310E-03
-9.88048E-08, -1.711480E-02, 1.950045E-02, 3.86503E-03
-9.87798E-08, -1.026473E-02, 3.399096E-02, 4.44466E-03
-9.87548E-08, 2.7382E-04, 4.558338E-02, 3.86503E-03
-9.87298E-08, 1.450088E-02, 5.454115E-02, 2.49502E-03
-9.87048E-08, 2.714715E-02, 5.981043E-02, 9.6693E-04
-9.86798E-08, 3.715878E-02, 6.191814E-02, -4.0308E-04
-9.86548E-08, 4.242805E-02, 5.902004E-02, -1.24617E-03
-9.86298E-08, 4.190113E-02, 5.216997E-02, -1.29886E-03
-9.86048E-08, 3.241643E-02, 4.084103E-02, -6.6655E-04
-9.85798E-08, 1.713552E-02, 2.556012E-02, 2.8192E-04
-9.85548E-08, -7.8003E-04, 8.69843E-03, 1.17770E-03
-9.85298E-08, -1.764172E-02, -7.63634E-03, 2.02079E-03
-9.85048E-08, -3.134185E-02, -2.159993E-02, 2.75849E-03
-9.84798E-08, -3.503034E-02, -3.055770E-02, 3.44349E-03
-9.84548E-08, -2.976106E-02, -3.556351E-02, 3.91773E-03
-9.84298E-08, -1.500708E-02, -3.582698E-02, 4.65543E-03
-9.84048E-08, 3.43539E-03, -3.371927E-02, 5.07697E-03
-9.83798E-08, 2.398558E-02, -3.108463E-02, 5.39313E-03
-9.83548E-08, 4.084727E-02, -2.765960E-02, 4.91889E-03
-9.83298E-08, 5.085890E-02, -2.291725E-02, 4.33927E-03
-9.83048E-08, 5.085890E-02, -1.738450E-02, 3.07464E-03
-9.82798E-08, 4.137420E-02, -1.000751E-02, 1.70463E-03
-9.82548E-08, 2.609329E-02, -5.2281E-04, 4.4000E-04
-9.82298E-08, 6.07003E-03, 1.054267E-02, -3.5039E-04
-9.82048E-08, -1.448016E-02, 2.187162E-02, -4.0308E-04
-9.81798E-08, -3.186877E-02, 3.030247E-02, 1.2385E-04
-9.81548E-08, -4.240733E-02, 3.583521E-02, 9.6693E-04
-9.81298E-08, -4.767661E-02, 3.688907E-02, 2.17887E-03
-9.81048E-08, -4.714968E-02, 3.372750E-02, 3.18003E-03
-9.80798E-08, -4.240733E-02, 2.714090E-02, 3.97042E-03
-9.80548E-08, -3.239570E-02, 1.923698E-02, 4.18119E-03
-9.80298E-08, -2.185715E-02, 1.159653E-02, 4.28658E-03
-9.80048E-08, -1.079166E-02, 3.42915E-03, 4.23388E-03
-9.79798E-08, -2.5310E-04, -5.26516E-03, 3.97042E-03
-9.79548E-08, 7.65082E-03, -1.501333E-02, 3.39080E-03
-9.79298E-08, 1.081238E-02, -2.581535E-02, 2.75849E-03
-9.79048E-08, 8.17774E-03, -3.767123E-02, 1.91540E-03
-9.78798E-08, -2.5310E-04, -4.847325E-02, 9.1424E-04
-9.78548E-08, -1.079166E-02, -5.743102E-02, 2.8192E-04
-9.78298E-08, -2.396486E-02, -6.085605E-02, -2.4500E-04
-9.78048E-08, -3.344956E-02, -5.874834E-02, -1.9231E-04
-9.77798E-08, -3.819191E-02, -4.952710E-02, 4.9270E-04
-9.77548E-08, -3.555727E-02, -3.582698E-02, 1.49386E-03
-9.77298E-08, -2.449179E-02, -1.922875E-02, 2.65310E-03
-9.77048E-08, -1.079166E-02, -3.15745E-03, 3.65426E-03
-9.76798E-08, 4.48925E-03, 9.22535E-03, 4.12850E-03
-9.76548E-08, 1.608166E-02, 1.686581E-02, 3.81234E-03
-9.76298E-08, 2.029708E-02, 1.976391E-02, 2.81118E-03
-9.76048E-08, 1.766245E-02, 1.871006E-02, 1.44117E-03
-9.75798E-08, 9.75853E-03, 1.581195E-02, 3.3462E-04
-9.75548E-08, 8.0075E-04, 1.317731E-02, -2.9770E-04
-9.75298E-08, -4.99545E-03, 1.344078E-02, -1.3962E-04
-9.75048E-08, -3.41467E-03, 1.712927E-02, 9.1424E-04
-9.74798E-08, 6.07003E-03, 2.318894E-02, 2.49502E-03
-9.74548E-08, 2.135094E-02, 3.003900E-02, 4.23388E-03
-9.74298E-08, 4.084727E-02, 3.478136E-02, 5.76197E-03
-9.74048E-08, 5.507432E-02, 3.451789E-02, 6.86852E-03
-9.73798E-08, 5.981667E-02, 2.898515E-02, 7.23737E-03
-9.73548E-08, 5.560125E-02, 1.607542E-02, 6.97391E-03
-9.73298E-08, 4.137420E-02, -1.04974E-03, 6.23621E-03
-9.73048E-08, 2.135094E-02, -2.054607E-02, 5.34043E-03
-9.72798E-08, 1.32768E-03, -3.714430E-02, 4.44466E-03
-9.72548E-08, -1.079166E-02, -5.005403E-02, 3.44349E-03
-9.72298E-08, -1.658787E-02, -5.664063E-02, 2.38964E-03
-9.72048E-08, -1.395323E-02, -5.664063E-02, 1.17770E-03
-9.71798E-08, -5.52238E-03, -5.321560E-02, -8.692E-05
-9.71548E-08, 3.43539E-03, -4.820978E-02, -1.29886E-03
-9.71298E-08, 8.70467E-03, -4.373090E-02, -2.19464E-03
-9.71048E-08, 7.12389E-03, -4.188665E-02, -2.30002E-03
-9.70798E-08, 8.0075E-04, -4.135972E-02, -1.82579E-03
-9.70548E-08, -8.68395E-03, -3.925201E-02, -6.6655E-04
-9.70298E-08, -1.553401E-02, -3.292888E-02, 7.5616E-04
-9.70048E-08, -1.658787E-02, -1.949221E-02, 2.12617E-03
-9.69798E-08, -1.131859E-02, 1.32144E-03, 2.96926E-03
-9.69548E-08, -1.30696E-03, 2.845822E-02, 2.96926E-03
-9.69298E-08, 9.23160E-03, 5.717579E-02, 2.17887E-03
-9.69048E-08, 1.660859E-02, 8.194140E-02, 9.6693E-04
-9.68798E-08, 1.397395E-02, 9.959348E-02, -2.9770E-04
-9.68548E-08, 7.12389E-03, 1.0565316E-01, -1.14078E-03
-9.68298E-08, -5.52238E-03, 9.985695E-02, -1.29886E-03
-9.68048E-08, -1.711480E-02, 8.378565E-02, -5.6116E-04
-9.67798E-08, -2.501871E-02, 6.033736E-02, 7.5616E-04
-9.67548E-08, -2.238407E-02, 3.399096E-02, 2.12617E-03
-9.67298E-08, -1.131859E-02, 7.64457E-03, 3.23272E-03
-9.67048E-08, 1.85461E-03, -1.474986E-02, 3.70696E-03
-9.66798E-08, 1.555473E-02, -3.240195E-02, 3.49618E-03
-9.66548E-08, 2.293172E-02, -4.425782E-02, 2.65310E-03
-9.66298E-08, 2.135094E-02, -5.005403E-02, 1.70463E-03
-9.66048E-08, 9.75853E-03, -4.926364E-02, 8.6155E-04
-9.65798E-08, -6.57624E-03, -4.399436E-02, 5.9808E-04
-9.65548E-08, -2.080329E-02, -3.530005E-02, 9.1424E-04
-9.65298E-08, -3.186877E-02, -2.581535E-02, 1.44117E-03
-9.65048E-08, -3.661112E-02, -1.712104E-02, 2.23156E-03
-9.64798E-08, -3.134185E-02, -1.106137E-02, 2.70579E-03
-9.64548E-08, -2.238407E-02, -8.42673E-03, 2.65310E-03
-9.64298E-08, -1.131859E-02, -8.42673E-03, 2.17887E-03
-9.64048E-08, -4.46853E-03, -9.48059E-03, 1.38847E-03
-9.63798E-08, -3.94160E-03, -7.89980E-03, 5.4539E-04
-9.63548E-08, -7.10317E-03, -2.89399E-03, 2.2923E-04
-9.63298E-08, -1.342630E-02, 7.11764E-03, 5.9808E-04
-9.63048E-08, -2.080329E-02, 2.002738E-02, 1.54655E-03
-9.62798E-08, -2.449179E-02, 3.267365E-02, 2.81118E-03
-9.62548E-08, -2.343793E-02, 4.136796E-02, 3.86503E-03
-9.62298E-08, -1.658787E-02, 4.242181E-02, 4.33927E-03
-9.62048E-08, -8.15702E-03, 3.214672E-02, 4.18119E-03
-9.61798E-08, 1.85461E-03, 1.133307E-02, 3.02195E-03
-9.61548E-08, 1.028545E-02, -1.764797E-02, 1.38847E-03
-9.61298E-08, 1.555473E-02, -4.926364E-02, -1.9231E-04
-9.61048E-08, 1.344702E-02, -8.061585E-02, -1.03539E-03
-9.60798E-08, 8.17774E-03, -1.0406414E-01, -1.03539E-03
-9.60548E-08, 8.0075E-04, -1.1723734E-01, -1.3962E-04
-9.60298E-08, -7.63009E-03, -1.1750080E-01, 1.54655E-03
-9.60048E-08, -1.816865E-02, -1.0459106E-01, 3.12734E-03
-9.59798E-08, -2.712642E-02, -8.114278E-02, 4.02311E-03
-9.59548E-08, -3.450342E-02, -4.979057E-02, 4.02311E-03
-9.59298E-08, -3.924577E-02, -1.369601E-02, 2.81118E-03
-9.59048E-08, -4.240733E-02, 2.134470E-02, 8.6155E-04
-9.58798E-08, -3.871884E-02, 5.243344E-02, -1.14078E-03
-9.58548E-08, -3.239570E-02, 7.535480E-02, -2.82695E-03
-9.58298E-08, -2.554564E-02, 8.800107E-02, -3.24849E-03
-9.58048E-08, -1.816865E-02, 8.905493E-02, -2.45810E-03
-9.57798E-08, -1.131859E-02, 7.957023E-02, -6.6655E-04
-9.57548E-08, -8.68395E-03, 5.981043E-02, 1.59924E-03
-9.57298E-08, -9.21088E-03, 3.320057E-02, 3.81234E-03
-9.57048E-08, -1.342630E-02, 4.21954E-03, 5.28774E-03
-9.56798E-08, -2.133022E-02, -2.423456E-02, 5.81467E-03
-9.56548E-08, -2.818028E-02, -4.820978E-02, 5.28774E-03
-9.56298E-08, -3.292263E-02, -6.612533E-02, 4.07581E-03
-9.56048E-08, -3.661112E-02, -7.561003E-02, 2.86387E-03
-9.55798E-08, -3.713806E-02, -7.666389E-02, 1.81002E-03
-9.55548E-08, -3.608420E-02, -6.928690E-02, 9.6693E-04
-9.55298E-08, -3.555727E-02, -5.558677E-02, 4.9270E-04
-9.55048E-08, -3.661112E-02, -3.661737E-02, 2.8192E-04
-9.54798E-08, -3.924577E-02, -1.554026E-02, 7.115E-05
-9.54548E-08, -4.188041E-02, 5.27340E-03, -1.9231E-04
-9.54298E-08, -4.451504E-02, 2.450626E-02, -4.0308E-04
-9.54048E-08, -4.346119E-02, 4.005064E-02, -2.4500E-04
-9.53798E-08, -3.924577E-02, 5.190651E-02, 3.3462E-04
-9.53548E-08, -2.923414E-02, 5.981043E-02, 1.44117E-03
-9.53298E-08, -1.764172E-02, 6.297199E-02, 3.07464E-03
-9.53048E-08, -8.15702E-03, 6.323546E-02, 4.70812E-03
-9.52798E-08, 2.7382E-04, 5.981043E-02, 6.07813E-03
-9.52548E-08, 1.85461E-03, 5.243344E-02, 6.71045E-03
-9.52298E-08, -2.5310E-04, 4.084103E-02, 6.49967E-03
-9.52048E-08, -6.04931E-03, 2.424280E-02, 5.39313E-03
-9.51798E-08, -1.395323E-02, 2.11183E-03, 3.86503E-03
-9.51548E-08, -1.869558E-02, -2.423456E-02, 2.33694E-03
-9.51298E-08, -1.974943E-02, -5.374253E-02, 1.28309E-03
-9.51048E-08, -1.553401E-02, -8.325049E-02, 9.6693E-04
-9.50798E-08, -9.73780E-03, -1.0959688E-01, 1.23040E-03
-9.50548E-08, -2.36081E-03, -1.2962013E-01, 1.75732E-03
-9.50298E-08, 1.85461E-03, -1.4200294E-01, 2.44233E-03
-9.50048E-08, 1.85461E-03, -1.4490105E-01, 2.81118E-03
-9.49798E-08, -2.88774E-03, -1.3699713E-01, 2.65310E-03
-9.49548E-08, -9.73780E-03, -1.2092583E-01, 1.91540E-03
-9.49298E-08, -1.448016E-02, -9.721408E-02, 8.6155E-04
-9.49048E-08, -1.606094E-02, -6.586187E-02, 1.7654E-04
-9.48798E-08, -1.500708E-02, -3.029424E-02, -2.9770E-04
-9.48548E-08, -1.342630E-02, 7.90804E-03, -3.423E-05
-9.48298E-08, -1.079166E-02, 4.558338E-02, 7.0347E-04
-9.48048E-08, -1.237244E-02, 7.904330E-02, 1.86271E-03
-9.47798E-08, -2.027636E-02, 1.0591662E-01, 3.12734E-03
-9.47548E-08, -3.134185E-02, 1.2198792E-01, 4.02311E-03
-9.47298E-08, -4.346119E-02, 1.2831105E-01, 4.23388E-03
-9.47048E-08, -5.452668E-02, 1.2251485E-01, 3.91773E-03
-9.46798E-08, -5.926903E-02, 1.0591662E-01, 3.02195E-03
-9.46548E-08, -5.716131E-02, 8.115101E-02, 1.65194E-03
-9.46298E-08, -4.714968E-02, 5.032573E-02, 7.115E-05
-9.46048E-08, -3.344956E-02, 1.765620E-02, -1.19347E-03
-9.45798E-08, -2.133022E-02, -1.422294E-02, -2.19464E-03
-9.45548E-08, -1.026473E-02, -4.320397E-02, -2.45810E-03
-9.45298E-08, -3.41467E-03, -6.849651E-02, -2.08925E-03
-9.45048E-08, -2.88774E-03, -8.983709E-02, -1.03539E-03
-9.44798E-08, -4.99545E-03, -1.0564493E-01, 3.3462E-04
-9.44548E-08, -9.73780E-03, -1.1644694E-01, 1.70463E-03
-9.44298E-08, -1.342630E-02, -1.2145276E-01, 2.81118E-03
-9.44048E-08, -1.869558E-02, -1.2066237E-01, 3.49618E-03
-9.43798E-08, -2.291100E-02, -1.1407577E-01, 3.70696E-03
-9.43548E-08, -2.607257E-02, -1.0142950E-01, 3.33811E-03
-9.43298E-08, -2.765335E-02, -8.193317E-02, 2.54771E-03
-9.43048E-08, -2.765335E-02, -5.769449E-02, 1.91540E-03
-9.42798E-08, -2.343793E-02, -3.082117E-02, 1.65194E-03
-9.42548E-08, -1.289937E-02, -4.73823E-03, 1.70463E-03
-9.42298E-08, 8.0075E-04, 2.029084E-02, 2.23156E-03
-9.42048E-08, 1.292009E-02, 4.136796E-02, 2.91656E-03
-9.41798E-08, 2.187787E-02, 5.664886E-02, 3.65426E-03
