,Channel 2,Channel 3,Channel 4
Revision:           ,0,0,0
Type:               ,interpolation,interpolation,interpolation
Start:              ,0,0,0
Points:             ,8005,8005,8005
Count:              ,1,1,1
XDispRange:         ,2.00000E-07,2.00000E-07,2.00000E-07
XDispOrg:           ,-4.3460000000E-08,-4.3460000000E-08,-4.3460000000E-08
XInc:               ,2.5000000E-11,2.5000000E-11,2.5000000E-11
XOrg:               ,-4.3493906639E-08,-4.3493906639E-08,-4.3493906639E-08
Units:              ,Second,Second,Second
XReference:         ,4,4,4
YDispRange:         ,8.00000E+00,1.60000E+00,6.40000E-01
YDispOrg:           ,-3.40000009536743E+00,0.0E+00,2.94499993324280E-01
YInc:               ,1.31731969304383E-04,2.6346393497079E-05,1.0538557035034E-05
YOrg:               ,-3.28354070588684E+00,2.32918585010111E-02,3.03816743078784E-01
Units:              ,Volt,Volt,Volt
YReference:         ,1,1,1
Frame:              ,MSO9254A:MY53310147,MSO9254A:MY53310147,MSO9254A:MY53310147
Date:               ,28 NOV 2024,28 NOV 2024,28 NOV 2024
Time:               ,14:30:23,14:30:23,14:30:23
Max Bandwidth:      ,2500000000,2500000000,2500000000
Min Bandwidth:      ,0,0,0
Time Tags (Channel 2),Channel 2,Channel 3,Channel 4
-4.34939E-08, 5.01618E-03, -8.4144E-04, 2.75125E-03
-4.34689E-08, 1.344702E-02, -2.63299E-03, 2.49832E-03
-4.34439E-08, 2.503943E-02, -4.74070E-03, 2.58263E-03
-4.34189E-08, 3.926649E-02, -7.37534E-03, 3.00417E-03
-4.33939E-08, 4.927812E-02, -9.48306E-03, 3.42571E-03
-4.33689E-08, 5.402047E-02, -1.148538E-02, 3.55218E-03
-4.33439E-08, 4.927812E-02, -1.285539E-02, 3.34140E-03
-4.33189E-08, 3.294335E-02, -1.275001E-02, 2.79340E-03
-4.32939E-08, 9.75853E-03, -1.211769E-02, 1.99247E-03
-4.32689E-08, -1.764172E-02, -1.043153E-02, 1.06508E-03
-4.32439E-08, -4.029962E-02, -7.69150E-03, 2.6415E-04
-4.32189E-08, -5.347282E-02, -5.16225E-03, -2.4170E-04
-4.31939E-08, -5.399975E-02, -2.21145E-03, -1.5740E-04
-4.31689E-08, -4.188041E-02, 7.3935E-04, 1.122E-05
-4.31439E-08, -2.133022E-02, 3.05783E-03, 4.7492E-04
-4.31189E-08, 8.0075E-04, 4.84938E-03, 1.19154E-03
-4.30939E-08, 2.029708E-02, 5.90324E-03, 1.65524E-03
-4.30689E-08, 2.925486E-02, 5.90324E-03, 1.82385E-03
-4.30439E-08, 2.820100E-02, 4.74400E-03, 1.95032E-03
-4.30189E-08, 1.555473E-02, 2.84706E-03, 1.86601E-03
-4.29939E-08, -4.46853E-03, 5.2857E-04, 1.73954E-03
-4.29689E-08, -2.449179E-02, -2.21145E-03, 1.65524E-03
-4.29439E-08, -4.135348E-02, -4.31916E-03, 1.44446E-03
-4.29189E-08, -4.978433E-02, -5.47840E-03, 1.40231E-03
-4.28939E-08, -5.031125E-02, -5.47840E-03, 1.19154E-03
-4.28689E-08, -4.240733E-02, -3.89762E-03, 9.8077E-04
-4.28439E-08, -2.923414E-02, -1.05221E-03, 6.4353E-04
-4.28189E-08, -1.658787E-02, 2.10936E-03, 2.6415E-04
-4.27939E-08, -4.46853E-03, 5.27093E-03, 1.122E-05
-4.27689E-08, 2.38154E-03, 7.48402E-03, -2.4170E-04
-4.27439E-08, 4.48925E-03, 8.22172E-03, -7.309E-05
-4.27189E-08, 1.32768E-03, 7.06248E-03, 3.4845E-04
-4.26939E-08, -4.99545E-03, 4.32246E-03, 1.14939E-03
-4.26689E-08, -1.395323E-02, 2.1242E-04, 1.86601E-03
-4.26439E-08, -2.185715E-02, -3.79223E-03, 2.62478E-03
-4.26189E-08, -2.923414E-02, -7.48073E-03, 3.08848E-03
-4.25939E-08, -3.450342E-02, -1.000998E-02, 3.21494E-03
-4.25689E-08, -3.713806E-02, -1.085307E-02, 3.00417E-03
-4.25439E-08, -3.924577E-02, -1.000998E-02, 2.41401E-03
-4.25189E-08, -4.135348E-02, -7.79689E-03, 1.82385E-03
-4.24939E-08, -4.293426E-02, -4.95148E-03, 1.31800E-03
-4.24689E-08, -4.346119E-02, -1.57914E-03, 9.3861E-04
-4.24439E-08, -4.346119E-02, 1.47704E-03, 7.7000E-04
-4.24189E-08, -4.082655E-02, 4.42784E-03, 8.9646E-04
-4.23939E-08, -3.661112E-02, 6.53555E-03, 1.19154E-03
-4.23689E-08, -2.449179E-02, 7.90556E-03, 1.40231E-03
-4.23439E-08, -8.15702E-03, 9.17019E-03, 1.40231E-03
-4.23189E-08, 1.028545E-02, 9.17019E-03, 1.27585E-03
-4.22939E-08, 2.820100E-02, 8.43249E-03, 1.02292E-03
-4.22689E-08, 4.348191E-02, 6.11401E-03, 6.4353E-04
-4.22439E-08, 5.138583E-02, 3.05783E-03, 4.7492E-04
-4.22189E-08, 5.033197E-02, -8.4144E-04, 3.0630E-04
-4.21939E-08, 4.032034E-02, -4.95148E-03, 2.2199E-04
-4.21689E-08, 2.451251E-02, -7.90227E-03, 3.0630E-04
-4.21439E-08, 3.96232E-03, -9.79921E-03, 3.4845E-04
-4.21189E-08, -1.606094E-02, -9.69383E-03, 2.6415E-04
-4.20939E-08, -3.186877E-02, -8.21843E-03, 2.6415E-04
-4.20689E-08, -4.082655E-02, -5.58379E-03, 1.7984E-04
-4.20439E-08, -4.504197E-02, -2.84376E-03, 3.0630E-04
-4.20189E-08, -4.346119E-02, -7.3605E-04, 6.4353E-04
-4.19939E-08, -4.082655E-02, 4.2319E-04, 1.14939E-03
-4.19689E-08, -3.871884E-02, 5.2857E-04, 1.69739E-03
-4.19439E-08, -3.766498E-02, -3.1451E-04, 1.99247E-03
-4.19189E-08, -3.871884E-02, -1.47375E-03, 2.07678E-03
-4.18939E-08, -4.082655E-02, -2.42222E-03, 1.95032E-03
-4.18689E-08, -4.398812E-02, -2.84376E-03, 1.61308E-03
-4.18439E-08, -4.346119E-02, -2.73838E-03, 1.48662E-03
-4.18189E-08, -4.135348E-02, -2.42222E-03, 1.82385E-03
-4.17939E-08, -3.397649E-02, -2.10606E-03, 2.58263E-03
-4.17689E-08, -2.291100E-02, -2.00068E-03, 3.93156E-03
-4.17439E-08, -1.079166E-02, -2.31684E-03, 5.40696E-03
-4.17189E-08, 2.38154E-03, -2.84376E-03, 6.88236E-03
-4.16939E-08, 1.239317E-02, -3.26531E-03, 7.68329E-03
-4.16689E-08, 2.082401E-02, -3.58146E-03, 7.80975E-03
-4.16439E-08, 2.451251E-02, -3.47608E-03, 7.13529E-03
-4.16189E-08, 2.345865E-02, -2.94915E-03, 5.99712E-03
-4.15939E-08, 1.818937E-02, -2.31684E-03, 4.77465E-03
-4.15689E-08, 1.450088E-02, -1.47375E-03, 3.55218E-03
-4.15439E-08, 8.17774E-03, -8.4144E-04, 2.75125E-03
-4.15189E-08, 3.43539E-03, -5.2528E-04, 2.24539E-03
-4.14939E-08, 2.90846E-03, -4.1990E-04, 1.95032E-03
-4.14689E-08, 4.48925E-03, -9.4682E-04, 1.57093E-03
-4.14439E-08, 6.07003E-03, -2.31684E-03, 1.02292E-03
-4.14189E-08, 8.17774E-03, -4.21378E-03, 1.7984E-04
-4.13939E-08, 8.17774E-03, -6.84842E-03, -7.0540E-04
-4.13689E-08, 7.12389E-03, -9.27228E-03, -1.59064E-03
-4.13439E-08, 5.01618E-03, -1.127461E-02, -2.05434E-03
-4.13189E-08, 3.96232E-03, -1.190692E-02, -1.97003E-03
-4.12939E-08, 3.96232E-03, -1.085307E-02, -1.25341E-03
-4.12689E-08, 2.90846E-03, -8.21843E-03, -3.2601E-04
-4.12439E-08, 3.43539E-03, -4.10839E-03, 6.0138E-04
-4.12189E-08, 2.38154E-03, -1.0374E-04, 1.57093E-03
-4.11939E-08, -2.36081E-03, 3.69014E-03, 1.95032E-03
-4.11689E-08, -8.15702E-03, 5.69247E-03, 1.78170E-03
-4.11439E-08, -1.448016E-02, 6.11401E-03, 1.48662E-03
-4.11189E-08, -1.711480E-02, 4.74400E-03, 9.8077E-04
-4.10939E-08, -1.711480E-02, 2.10936E-03, 7.7000E-04
-4.10689E-08, -1.131859E-02, -8.4144E-04, 7.7000E-04
-4.10439E-08, -1.30696E-03, -3.47608E-03, 1.19154E-03
-4.10189E-08, 1.186624E-02, -5.05686E-03, 1.99247E-03
-4.09939E-08, 2.240480E-02, -5.37302E-03, 2.96202E-03
-4.09689E-08, 3.136257E-02, -4.42455E-03, 3.72079E-03
-4.09439E-08, 3.241643E-02, -2.21145E-03, 4.01587E-03
-4.09189E-08, 2.872793E-02, 7.3935E-04, 3.67864E-03
-4.08939E-08, 1.871630E-02, 4.00630E-03, 2.87771E-03
-4.08689E-08, 8.70467E-03, 7.37864E-03, 1.57093E-03
-4.08439E-08, -1.30696E-03, 1.001328E-02, 3.0630E-04
-4.08189E-08, -9.73780E-03, 1.180483E-02, -7.8971E-04
-4.07939E-08, -1.658787E-02, 1.222637E-02, -1.12694E-03
-4.07689E-08, -1.922251E-02, 1.085636E-02, -8.7402E-04
-4.07439E-08, -2.133022E-02, 7.90556E-03, 5.338E-05
-4.07189E-08, -2.291100E-02, 3.58476E-03, 1.44446E-03
-4.06939E-08, -2.343793E-02, -1.05221E-03, 3.04633E-03
-4.06689E-08, -2.133022E-02, -5.16225E-03, 4.22664E-03
-4.06439E-08, -1.974943E-02, -7.90227E-03, 4.98542E-03
-4.06189E-08, -1.553401E-02, -8.74536E-03, 4.98542E-03
-4.05939E-08, -1.184552E-02, -7.58611E-03, 4.35311E-03
-4.05689E-08, -7.10317E-03, -5.68917E-03, 3.00417E-03
-4.05439E-08, -3.41467E-03, -3.26531E-03, 1.36016E-03
-4.05189E-08, -4.99545E-03, -1.36837E-03, -2.8386E-04
-4.04939E-08, -7.63009E-03, -7.3605E-04, -1.59064E-03
-4.04689E-08, -1.395323E-02, -1.68452E-03, -2.51803E-03
-4.04439E-08, -2.185715E-02, -3.15992E-03, -2.64450E-03
-4.04189E-08, -2.870721E-02, -5.05686E-03, -2.13864E-03
-4.03939E-08, -3.292263E-02, -6.11072E-03, -1.33771E-03
-4.03689E-08, -3.239570E-02, -5.89995E-03, -4.9463E-04
-4.03439E-08, -2.607257E-02, -4.10839E-03, 3.0630E-04
-4.03189E-08, -1.816865E-02, -1.57914E-03, 6.8569E-04
-4.02939E-08, -6.57624E-03, 8.4473E-04, 6.0138E-04
-4.02689E-08, 5.01618E-03, 2.42551E-03, 9.553E-05
-4.02439E-08, 1.292009E-02, 2.84706E-03, -5.3678E-04
-4.02189E-08, 1.344702E-02, 1.47704E-03, -1.08479E-03
-4.01939E-08, 8.70467E-03, -1.05221E-03, -1.33771E-03
-4.01689E-08, 1.32768E-03, -3.89762E-03, -1.08479E-03
-4.01439E-08, -1.079166E-02, -6.11072E-03, -4.5248E-04
-4.01189E-08, -2.027636E-02, -7.48073E-03, 5.5923E-04
-4.00939E-08, -2.712642E-02, -7.48073E-03, 1.61308E-03
-4.00689E-08, -2.607257E-02, -6.63764E-03, 2.45617E-03
-4.00439E-08, -1.922251E-02, -5.58379E-03, 3.17279E-03
-4.00189E-08, -9.21088E-03, -5.47840E-03, 3.55218E-03
-3.99939E-08, 4.48925E-03, -6.32149E-03, 3.72079E-03
-3.99689E-08, 1.344702E-02, -8.11304E-03, 3.72079E-03
-3.99439E-08, 1.713552E-02, -1.043153E-02, 3.67864E-03
-3.99189E-08, 1.397395E-02, -1.285539E-02, 3.55218E-03
-3.98939E-08, 6.59696E-03, -1.422541E-02, 3.34140E-03
-3.98689E-08, -4.46853E-03, -1.412002E-02, 2.79340E-03
-3.98439E-08, -1.289937E-02, -1.211769E-02, 2.11893E-03
-3.98189E-08, -1.764172E-02, -8.63997E-03, 1.10723E-03
-3.97939E-08, -1.974943E-02, -5.16225E-03, 2.6415E-04
-3.97689E-08, -1.658787E-02, -1.68452E-03, -5.7894E-04
-3.97439E-08, -1.289937E-02, 6.3396E-04, -8.3186E-04
-3.97189E-08, -1.184552E-02, 1.79320E-03, -7.4756E-04
-3.96939E-08, -1.237244E-02, 2.00397E-03, -2.4170E-04
-3.96689E-08, -1.342630E-02, 1.16089E-03, 4.7492E-04
-3.96439E-08, -1.553401E-02, 8.4473E-04, 9.8077E-04
-3.96189E-08, -1.448016E-02, 3.1780E-04, 1.10723E-03
-3.95939E-08, -1.079166E-02, 6.3396E-04, 7.7000E-04
-3.95689E-08, -1.83389E-03, 1.58243E-03, 1.122E-05
-3.95439E-08, 8.70467E-03, 2.10936E-03, -7.0540E-04
-3.95189E-08, 1.818937E-02, 1.68782E-03, -1.04263E-03
-3.94939E-08, 2.503943E-02, 5.2857E-04, -6.6325E-04
-3.94689E-08, 2.767408E-02, -1.47375E-03, 4.7492E-04
-3.94439E-08, 2.398558E-02, -4.42455E-03, 2.16109E-03
-3.94189E-08, 1.608166E-02, -7.05919E-03, 4.01587E-03
-3.93939E-08, 5.54310E-03, -9.27228E-03, 5.65989E-03
-3.93689E-08, -5.52238E-03, -1.053691E-02, 6.50297E-03
-3.93439E-08, -1.553401E-02, -1.064230E-02, 6.37651E-03
-3.93189E-08, -2.765335E-02, -9.48306E-03, 5.36481E-03
-3.92939E-08, -3.713806E-02, -7.37534E-03, 3.80510E-03
-3.92689E-08, -4.504197E-02, -4.63532E-03, 1.90816E-03
-3.92439E-08, -4.820354E-02, -1.36837E-03, 3.9061E-04
-3.92189E-08, -4.662276E-02, 1.79320E-03, -5.3678E-04
-3.91939E-08, -3.977269E-02, 4.32246E-03, -9.5833E-04
-3.91689E-08, -2.607257E-02, 6.11401E-03, -9.1617E-04
-3.91439E-08, -1.026473E-02, 6.53555E-03, -7.8971E-04
-3.91189E-08, 2.38154E-03, 5.48170E-03, -6.6325E-04
-3.90939E-08, 8.70467E-03, 2.84706E-03, -6.6325E-04
-3.90689E-08, 7.12389E-03, -5.2528E-04, -7.0540E-04
-3.90439E-08, -2.88774E-03, -4.31916E-03, -5.3678E-04
-3.90189E-08, -1.764172E-02, -8.00766E-03, 9.553E-05
-3.89939E-08, -3.397649E-02, -1.053691E-02, 1.36016E-03
-3.89689E-08, -4.451504E-02, -1.159077E-02, 3.00417E-03
-3.89439E-08, -4.820354E-02, -1.106384E-02, 4.60603E-03
-3.89189E-08, -4.609583E-02, -9.58844E-03, 5.99712E-03
-3.88939E-08, -3.661112E-02, -7.69150E-03, 6.71374E-03
-3.88689E-08, -2.291100E-02, -6.32149E-03, 6.62943E-03
-3.88439E-08, -1.026473E-02, -6.00533E-03, 5.82850E-03
-3.88189E-08, -7.8003E-04, -6.63764E-03, 4.52172E-03
-3.87939E-08, 3.96232E-03, -8.11304E-03, 3.17279E-03
-3.87689E-08, 6.59696E-03, -1.000998E-02, 1.95032E-03
-3.87439E-08, 5.01618E-03, -1.138000E-02, 1.14939E-03
-3.87189E-08, 1.85461E-03, -1.211769E-02, 6.8569E-04
-3.86939E-08, -1.30696E-03, -1.180154E-02, 6.4353E-04
-3.86689E-08, -2.36081E-03, -1.064230E-02, 6.0138E-04
-3.86439E-08, -4.46853E-03, -8.95613E-03, 7.2784E-04
-3.86189E-08, -6.57624E-03, -6.84842E-03, 8.1215E-04
-3.85939E-08, -9.21088E-03, -5.05686E-03, 9.8077E-04
-3.85689E-08, -1.395323E-02, -3.68685E-03, 1.10723E-03
-3.85439E-08, -2.133022E-02, -2.21145E-03, 1.48662E-03
-3.85189E-08, -3.081492E-02, -9.4682E-04, 1.73954E-03
-3.84939E-08, -4.293426E-02, 4.2319E-04, 2.11893E-03
-3.84689E-08, -5.241896E-02, 2.10936E-03, 2.20324E-03
-3.84439E-08, -5.926903E-02, 3.69014E-03, 2.03462E-03
-3.84189E-08, -5.874210E-02, 5.06015E-03, 1.69739E-03
-3.83939E-08, -5.031125E-02, 6.00862E-03, 1.48662E-03
-3.83689E-08, -3.134185E-02, 5.90324E-03, 1.31800E-03
-3.83439E-08, -6.04931E-03, 4.74400E-03, 1.23369E-03
-3.83189E-08, 2.187787E-02, 3.26860E-03, 1.40231E-03
-3.82939E-08, 4.611655E-02, 1.05550E-03, 1.69739E-03
-3.82689E-08, 6.192439E-02, -5.2528E-04, 1.78170E-03
-3.82439E-08, 6.350517E-02, -1.47375E-03, 1.61308E-03
-3.82189E-08, 5.402047E-02, -1.26298E-03, 1.19154E-03
-3.81939E-08, 3.241643E-02, -1.0374E-04, 6.0138E-04
-3.81689E-08, 7.12389E-03, 1.37166E-03, -3.093E-05
-3.81439E-08, -1.711480E-02, 2.74167E-03, -3.6817E-04
-3.81189E-08, -3.555727E-02, 3.37398E-03, -1.1524E-04
-3.80939E-08, -4.609583E-02, 3.05783E-03, 5.1707E-04
-3.80689E-08, -4.820354E-02, 1.16089E-03, 1.61308E-03
-3.80439E-08, -4.240733E-02, -1.05221E-03, 2.70909E-03
-3.80189E-08, -3.503034E-02, -3.37069E-03, 3.55218E-03
-3.79939E-08, -2.765335E-02, -5.16225E-03, 4.01587E-03
-3.79689E-08, -1.711480E-02, -5.68917E-03, 3.97372E-03
-3.79439E-08, -8.15702E-03, -4.84609E-03, 3.51002E-03
-3.79189E-08, 3.43539E-03, -3.47608E-03, 2.96202E-03
-3.78939E-08, 1.555473E-02, -1.05221E-03, 2.49832E-03
-3.78689E-08, 2.503943E-02, 4.2319E-04, 2.20324E-03
-3.78439E-08, 3.136257E-02, 1.16089E-03, 2.37186E-03
-3.78189E-08, 2.925486E-02, 6.3396E-04, 2.70909E-03
-3.77939E-08, 1.924323E-02, -7.3605E-04, 3.25710E-03
-3.77689E-08, 2.90846E-03, -2.63299E-03, 3.67864E-03
-3.77439E-08, -1.395323E-02, -4.21378E-03, 3.84726E-03
-3.77189E-08, -2.765335E-02, -4.95148E-03, 3.72079E-03
-3.76939E-08, -3.450342E-02, -4.63532E-03, 3.17279E-03
-3.76689E-08, -3.344956E-02, -3.37069E-03, 2.32970E-03
-3.76439E-08, -2.818028E-02, -1.68452E-03, 1.36016E-03
-3.76189E-08, -2.185715E-02, -3.1451E-04, 4.3276E-04
-3.75939E-08, -2.238407E-02, 1.0703E-04, -3.6817E-04
-3.75689E-08, -2.712642E-02, -6.3067E-04, -8.7402E-04
