,Channel 2,Channel 3,Channel 4
Revision:           ,0,0,0
Type:               ,interpolation,interpolation,interpolation
Start:              ,0,0,0
Points:             ,32015,32015,32015
Count:              ,1,1,1
XDispRange:         ,2.00000E-07,2.00000E-07,2.00000E-07
XDispOrg:           ,-7.0000000000E-08,-7.0000000000E-08,-7.0000000000E-08
XInc:               ,6.250000E-12,6.250000E-12,6.250000E-12
XOrg:               ,-7.0027010976E-08,-7.0027010976E-08,-7.0027010976E-08
Units:              ,Second,Second,Second
XReference:         ,4,4,4
YDispRange:         ,8.00000E+00,1.60000E+00,6.40000E-01
YDispOrg:           ,-3.00000000000000E+00,-6.99999988079071E-01,2.95300006866455E-01
YInc:               ,1.31731969304383E-04,2.6346393497079E-05,1.0538557035034E-05
YOrg:               ,-2.88354070588684E+00,-6.76708141498989E-01,3.04616743078784E-01
Units:              ,Volt,Volt,Volt
YReference:         ,1,1,1
Frame:              ,MSO9254A:MY53310147,MSO9254A:MY53310147,MSO9254A:MY53310147
Date:               ,12 NOV 2024,12 NOV 2024,12 NOV 2024
Time:               ,10:15:00,10:15:00,10:15:00
Max Bandwidth:      ,2500000000,2500000000,2500000000
Min Bandwidth:      ,0,0,0
Time Tags (Channel 2),Channel 2,Channel 3,Channel 4
-7.00270E-08, -8.028440E-02, 1.156504E-02, 1.7891E-04
-7.00208E-08, -7.817668E-02, 1.167043E-02, 3.8968E-04
-7.00145E-08, -7.501512E-02, 1.177581E-02, 7.6907E-04
-7.00083E-08, -7.079970E-02, 1.135427E-02, 1.10630E-03
-7.00020E-08, -6.553042E-02, 1.114350E-02, 1.44353E-03
-6.99958E-08, -6.078807E-02, 1.072196E-02, 1.82292E-03
-6.99895E-08, -5.393801E-02, 1.008964E-02, 2.16016E-03
-6.99833E-08, -4.761487E-02, 9.45733E-03, 2.53954E-03
-6.99770E-08, -3.918403E-02, 8.71963E-03, 2.75032E-03
-6.99708E-08, -3.180704E-02, 7.66578E-03, 3.04540E-03
-6.99645E-08, -2.443004E-02, 6.82269E-03, 3.21401E-03
-6.99583E-08, -1.547227E-02, 5.87422E-03, 3.42478E-03
-6.99520E-08, -7.56835E-03, 4.92575E-03, 3.42478E-03
-6.99458E-08, 3.3557E-04, 3.97728E-03, 3.50909E-03
-6.99395E-08, 7.71256E-03, 3.02881E-03, 3.42478E-03
-6.99333E-08, 1.456262E-02, 2.18573E-03, 3.34047E-03
-6.99270E-08, 2.141268E-02, 1.34264E-03, 3.21401E-03
-6.99208E-08, 2.668196E-02, 9.2110E-04, 3.08755E-03
-6.99145E-08, 3.195124E-02, 1.8340E-04, 2.83462E-03
-6.99083E-08, 3.511281E-02, -4.4891E-04, 2.58170E-03
-6.99020E-08, 3.932823E-02, -8.7046E-04, 2.37093E-03
-6.98958E-08, 4.090901E-02, -1.18661E-03, 1.99154E-03
-6.98895E-08, 4.090901E-02, -1.29200E-03, 1.73861E-03
-6.98833E-08, 4.196287E-02, -1.39738E-03, 1.35923E-03
-6.98770E-08, 4.143594E-02, -1.60815E-03, 1.10630E-03
-6.98708E-08, 3.932823E-02, -1.50277E-03, 8.1122E-04
-6.98645E-08, 3.722052E-02, -1.39738E-03, 6.0045E-04
-6.98583E-08, 3.353202E-02, -1.18661E-03, 3.4752E-04
-6.98520E-08, 2.984353E-02, -9.7584E-04, 1.3675E-04
-6.98458E-08, 2.457425E-02, -7.6507E-04, 1.029E-05
-6.98395E-08, 2.088575E-02, -6.5968E-04, -3.186E-05
-6.98333E-08, 1.561647E-02, -3.4353E-04, -3.186E-05
-6.98270E-08, 9.82027E-03, -3.4353E-04, 9.460E-05
-6.98208E-08, 4.02406E-03, -1.3276E-04, 2.2106E-04
-6.98145E-08, -7.1829E-04, -2.737E-05, 3.4752E-04
-6.98083E-08, -5.46064E-03, 7.801E-05, 6.4260E-04
-6.98020E-08, -9.67606E-03, -2.737E-05, 8.9553E-04
-6.97958E-08, -1.336456E-02, -1.3276E-04, 1.27492E-03
-6.97895E-08, -1.757998E-02, -1.3276E-04, 1.61215E-03
-6.97833E-08, -2.021462E-02, -5.5430E-04, 1.99154E-03
-6.97770E-08, -2.232233E-02, -6.5968E-04, 2.41308E-03
-6.97708E-08, -2.337619E-02, -1.18661E-03, 2.87678E-03
-6.97645E-08, -2.443004E-02, -1.39738E-03, 3.34047E-03
-6.97583E-08, -2.390312E-02, -2.02970E-03, 3.80417E-03
-6.97520E-08, -2.232233E-02, -2.55662E-03, 4.18356E-03
-6.97458E-08, -2.021462E-02, -2.97817E-03, 4.56295E-03
-6.97395E-08, -1.757998E-02, -3.61048E-03, 4.90018E-03
-6.97333E-08, -1.336456E-02, -4.13741E-03, 5.23741E-03
-6.97270E-08, -8.62221E-03, -4.76972E-03, 5.49034E-03
-6.97208E-08, -4.93371E-03, -5.19126E-03, 5.70111E-03
-6.97145E-08, 8.6249E-04, -5.50742E-03, 5.78542E-03
-6.97083E-08, 6.13177E-03, -6.03435E-03, 5.86973E-03
-6.97020E-08, 1.140105E-02, -6.35051E-03, 5.95404E-03
-6.96958E-08, 1.719726E-02, -6.77205E-03, 5.82757E-03
-6.96895E-08, 2.193961E-02, -6.87743E-03, 5.70111E-03
-6.96833E-08, 2.668196E-02, -7.08820E-03, 5.61680E-03
-6.96770E-08, 3.195124E-02, -7.08820E-03, 5.36388E-03
-6.96708E-08, 3.616666E-02, -7.19359E-03, 5.23741E-03
-6.96645E-08, 3.985516E-02, -7.08820E-03, 4.90018E-03
-6.96583E-08, 4.354365E-02, -6.66666E-03, 4.60510E-03
-6.96520E-08, 4.617829E-02, -6.35051E-03, 4.22571E-03
-6.96458E-08, 4.881293E-02, -5.92896E-03, 3.93063E-03
-6.96395E-08, 4.933986E-02, -5.61281E-03, 3.63555E-03
-6.96333E-08, 4.986679E-02, -4.87511E-03, 3.29832E-03
-6.96270E-08, 4.933986E-02, -4.24279E-03, 3.08755E-03
-6.96208E-08, 4.933986E-02, -3.50509E-03, 2.83462E-03
-6.96145E-08, 4.723215E-02, -2.76740E-03, 2.62385E-03
-6.96083E-08, 4.512443E-02, -2.13508E-03, 2.53954E-03
-6.96020E-08, 4.248980E-02, -1.50277E-03, 2.37093E-03
-6.95958E-08, 3.880130E-02, -8.7046E-04, 2.41308E-03
-6.95895E-08, 3.511281E-02, -2.737E-05, 2.45524E-03
-6.95833E-08, 3.089738E-02, 3.9417E-04, 2.49739E-03
-6.95770E-08, 2.826274E-02, 1.23726E-03, 2.58170E-03
-6.95708E-08, 2.352039E-02, 1.55341E-03, 2.75032E-03
-6.95645E-08, 1.877804E-02, 1.97495E-03, 3.00324E-03
-6.95583E-08, 1.614340E-02, 2.08034E-03, 3.29832E-03
-6.95520E-08, 1.192798E-02, 2.39650E-03, 3.55125E-03
-6.95458E-08, 8.76641E-03, 2.50188E-03, 3.88848E-03
-6.95395E-08, 5.07792E-03, 2.39650E-03, 4.14140E-03
-6.95333E-08, 2.97021E-03, 2.18573E-03, 4.52079E-03
-6.95270E-08, 1.91635E-03, 1.76418E-03, 4.94234E-03
-6.95208E-08, 8.6249E-04, 1.44803E-03, 5.15311E-03
-6.95145E-08, -1.9136E-04, 9.2110E-04, 5.44819E-03
-6.95083E-08, 3.3557E-04, 2.8879E-04, 5.65896E-03
-6.95020E-08, 8.6249E-04, -5.5430E-04, 5.86973E-03
-6.94958E-08, 3.3557E-04, -1.39738E-03, 6.03834E-03
-6.94895E-08, 2.44328E-03, -2.34585E-03, 6.08050E-03
-6.94833E-08, 4.02406E-03, -3.39971E-03, 6.12265E-03
-6.94770E-08, 6.65870E-03, -4.24279E-03, 6.08050E-03
-6.94708E-08, 8.23948E-03, -5.19126E-03, 6.03834E-03
-6.94645E-08, 1.245491E-02, -6.03435E-03, 5.78542E-03
-6.94583E-08, 1.456262E-02, -7.08820E-03, 5.53249E-03
-6.94520E-08, 1.719726E-02, -8.24745E-03, 5.23741E-03
-6.94458E-08, 1.877804E-02, -9.19592E-03, 4.90018E-03
-6.94395E-08, 2.141268E-02, -9.93362E-03, 4.52079E-03
-6.94333E-08, 2.299346E-02, -1.056593E-02, 4.14140E-03
-6.94270E-08, 2.562810E-02, -1.130363E-02, 3.76202E-03
-6.94208E-08, 2.720889E-02, -1.183056E-02, 3.29832E-03
-6.94145E-08, 2.720889E-02, -1.214671E-02, 2.83462E-03
-6.94083E-08, 2.773582E-02, -1.256825E-02, 2.45524E-03
-6.94020E-08, 2.720889E-02, -1.267364E-02, 1.99154E-03
-6.93958E-08, 2.668196E-02, -1.267364E-02, 1.69646E-03
-6.93895E-08, 2.457425E-02, -1.256825E-02, 1.35923E-03
-6.93833E-08, 2.352039E-02, -1.246287E-02, 1.19061E-03
-6.93770E-08, 2.141268E-02, -1.204133E-02, 9.3768E-04
-6.93708E-08, 1.772419E-02, -1.172517E-02, 8.5338E-04
-6.93645E-08, 1.561647E-02, -1.088209E-02, 8.1122E-04
-6.93583E-08, 1.192798E-02, -1.014439E-02, 7.6907E-04
-6.93520E-08, 8.76641E-03, -9.40669E-03, 8.5338E-04
-6.93458E-08, 5.60485E-03, -8.66899E-03, 1.10630E-03
-6.93395E-08, 2.44328E-03, -7.82590E-03, 1.27492E-03
-6.93333E-08, -7.1829E-04, -6.87743E-03, 1.57000E-03
-6.93270E-08, -3.87986E-03, -5.92896E-03, 1.94939E-03
-6.93208E-08, -7.04142E-03, -4.98049E-03, 2.41308E-03
-6.93145E-08, -8.09528E-03, -3.92664E-03, 2.79247E-03
-6.93083E-08, -1.020299E-02, -3.08355E-03, 3.29832E-03
-6.93020E-08, -1.178377E-02, -2.13508E-03, 3.71986E-03
-6.92958E-08, -1.231070E-02, -1.39738E-03, 4.31002E-03
-6.92895E-08, -1.178377E-02, -7.6507E-04, 4.77372E-03
-6.92833E-08, -1.125685E-02, -2.737E-05, 5.27957E-03
-6.92770E-08, -1.072992E-02, 3.9417E-04, 5.65896E-03
-6.92708E-08, -9.67606E-03, 8.1571E-04, 6.12265E-03
-6.92645E-08, -7.56835E-03, 1.02648E-03, 6.45989E-03
-6.92583E-08, -4.40678E-03, 1.34264E-03, 6.75497E-03
-6.92520E-08, -1.24522E-03, 1.44803E-03, 6.92358E-03
-6.92458E-08, 1.91635E-03, 1.34264E-03, 7.09220E-03
-6.92395E-08, 5.60485E-03, 1.44803E-03, 7.17651E-03
-6.92333E-08, 1.034720E-02, 1.13187E-03, 7.17651E-03
-6.92270E-08, 1.350876E-02, 8.1571E-04, 7.00789E-03
-6.92208E-08, 1.772419E-02, 4.9956E-04, 6.83928E-03
-6.92145E-08, 2.193961E-02, -2.737E-05, 6.58635E-03
-6.92083E-08, 2.615503E-02, -2.3814E-04, 6.24912E-03
-6.92020E-08, 3.089738E-02, -7.6507E-04, 5.82757E-03
-6.91958E-08, 3.353202E-02, -1.39738E-03, 5.36388E-03
-6.91895E-08, 3.669359E-02, -1.81893E-03, 4.90018E-03
-6.91833E-08, 3.880130E-02, -2.13508E-03, 4.39433E-03
-6.91770E-08, 4.143594E-02, -2.66201E-03, 3.76202E-03
-6.91708E-08, 4.301672E-02, -3.18894E-03, 3.29832E-03
-6.91645E-08, 4.512443E-02, -3.71587E-03, 2.79247E-03
-6.91583E-08, 4.565137E-02, -3.92664E-03, 2.24446E-03
-6.91520E-08, 4.670522E-02, -4.13741E-03, 1.69646E-03
-6.91458E-08, 4.565137E-02, -4.34818E-03, 1.27492E-03
-6.91395E-08, 4.459751E-02, -4.45356E-03, 8.9553E-04
-6.91333E-08, 4.354365E-02, -4.66434E-03, 5.1614E-04
-6.91270E-08, 4.090901E-02, -4.45356E-03, 3.4752E-04
-6.91208E-08, 3.932823E-02, -4.55895E-03, 9.460E-05
-6.91145E-08, 3.722052E-02, -4.13741E-03, 1.029E-05
-6.91083E-08, 3.511281E-02, -4.13741E-03, -7.402E-05
-6.91020E-08, 3.195124E-02, -3.71587E-03, -7.402E-05
-6.90958E-08, 2.931660E-02, -3.29432E-03, 1.029E-05
-6.90895E-08, 2.615503E-02, -2.87278E-03, 2.2106E-04
-6.90833E-08, 2.299346E-02, -2.45124E-03, 3.4752E-04
-6.90770E-08, 2.193961E-02, -2.13508E-03, 7.2691E-04
-6.90708E-08, 1.825111E-02, -1.81893E-03, 9.7984E-04
-6.90645E-08, 1.719726E-02, -1.39738E-03, 1.35923E-03
-6.90583E-08, 1.508955E-02, -1.08123E-03, 1.78077E-03
-6.90520E-08, 1.403569E-02, -6.5968E-04, 2.11800E-03
-6.90458E-08, 1.140105E-02, -4.4891E-04, 2.53954E-03
-6.90395E-08, 1.140105E-02, -2.3814E-04, 3.00324E-03
-6.90333E-08, 9.82027E-03, -2.3814E-04, 3.34047E-03
-6.90270E-08, 9.29334E-03, -1.3276E-04, 3.67771E-03
-6.90208E-08, 8.76641E-03, -3.4353E-04, 3.97279E-03
-6.90145E-08, 8.76641E-03, -1.3276E-04, 4.22571E-03
-6.90083E-08, 9.82027E-03, -3.4353E-04, 4.43648E-03
-6.90020E-08, 9.82027E-03, -8.7046E-04, 4.52079E-03
-6.89958E-08, 9.29334E-03, -1.08123E-03, 4.64726E-03
-6.89895E-08, 9.29334E-03, -1.60815E-03, 4.64726E-03
-6.89833E-08, 9.29334E-03, -1.81893E-03, 4.56295E-03
-6.89770E-08, 1.034720E-02, -2.24047E-03, 4.47864E-03
-6.89708E-08, 9.29334E-03, -2.97817E-03, 4.35218E-03
-6.89645E-08, 8.76641E-03, -3.39971E-03, 3.97279E-03
-6.89583E-08, 8.76641E-03, -3.71587E-03, 3.67771E-03
-6.89520E-08, 7.18563E-03, -4.13741E-03, 3.29832E-03
-6.89458E-08, 6.13177E-03, -4.55895E-03, 2.96109E-03
-6.89395E-08, 4.55099E-03, -4.98049E-03, 2.53954E-03
-6.89333E-08, 4.02406E-03, -5.29665E-03, 2.07585E-03
-6.89270E-08, 3.3557E-04, -5.50742E-03, 1.61215E-03
-6.89208E-08, -1.77215E-03, -5.50742E-03, 1.10630E-03
-6.89145E-08, -3.35293E-03, -5.61281E-03, 6.8476E-04
-6.89083E-08, -5.98757E-03, -5.50742E-03, 3.0537E-04
-6.89020E-08, -8.62221E-03, -5.08588E-03, -1.5833E-04
-6.88958E-08, -1.125685E-02, -4.66434E-03, -4.5341E-04
-6.88895E-08, -1.441841E-02, -4.24279E-03, -7.9064E-04
-6.88833E-08, -1.810691E-02, -3.61048E-03, -1.00141E-03
-6.88770E-08, -2.074155E-02, -2.76740E-03, -1.29649E-03
-6.88708E-08, -2.284926E-02, -2.24047E-03, -1.42295E-03
-6.88645E-08, -2.548390E-02, -1.29200E-03, -1.54942E-03
-6.88583E-08, -2.759161E-02, -2.737E-05, -1.54942E-03
-6.88520E-08, -2.917239E-02, 9.2110E-04, -1.63372E-03
-6.88458E-08, -3.075318E-02, 2.08034E-03, -1.50726E-03
-6.88395E-08, -3.075318E-02, 3.45035E-03, -1.38080E-03
-6.88333E-08, -3.180704E-02, 4.60959E-03, -1.17003E-03
-6.88270E-08, -3.180704E-02, 5.66345E-03, -1.00141E-03
-6.88208E-08, -3.022625E-02, 6.82269E-03, -8.3279E-04
-6.88145E-08, -2.917239E-02, 7.87655E-03, -6.2202E-04
-6.88083E-08, -2.864547E-02, 9.14117E-03, -3.2694E-04
-6.88020E-08, -2.601083E-02, 9.98426E-03, -7.402E-05
-6.87958E-08, -2.284926E-02, 1.082734E-02, 2.2106E-04
-6.87895E-08, -2.074155E-02, 1.177581E-02, 4.7399E-04
-6.87833E-08, -1.757998E-02, 1.230274E-02, 6.8476E-04
-6.87770E-08, -1.389149E-02, 1.282967E-02, 8.5338E-04
-6.87708E-08, -1.072992E-02, 1.304044E-02, 1.06415E-03
-6.87645E-08, -7.04142E-03, 1.325121E-02, 1.10630E-03
-6.87583E-08, -2.82600E-03, 1.335660E-02, 1.23276E-03
-6.87520E-08, 1.38942E-03, 1.325121E-02, 1.27492E-03
-6.87458E-08, 4.02406E-03, 1.293505E-02, 1.27492E-03
-6.87395E-08, 9.29334E-03, 1.261890E-02, 1.23276E-03
-6.87333E-08, 1.192798E-02, 1.209197E-02, 1.14845E-03
-6.87270E-08, 1.614340E-02, 1.135427E-02, 1.06415E-03
-6.87208E-08, 1.930497E-02, 1.072196E-02, 9.7984E-04
-6.87145E-08, 2.246654E-02, 9.98426E-03, 7.6907E-04
-6.87083E-08, 2.510118E-02, 8.71963E-03, 6.0045E-04
-6.87020E-08, 2.668196E-02, 8.08732E-03, 4.7399E-04
-6.86958E-08, 2.878967E-02, 6.92808E-03, 2.2106E-04
-6.86895E-08, 2.984353E-02, 5.97961E-03, 1.029E-05
-6.86833E-08, 3.037046E-02, 4.92575E-03, -1.5833E-04
-6.86770E-08, 3.089738E-02, 3.87190E-03, -4.1125E-04
-6.86708E-08, 2.984353E-02, 2.71265E-03, -5.3771E-04
-6.86645E-08, 3.037046E-02, 1.76418E-03, -5.7987E-04
-6.86583E-08, 2.826274E-02, 8.1571E-04, -6.6418E-04
-6.86520E-08, 2.668196E-02, 7.801E-05, -7.4849E-04
-6.86458E-08, 2.404732E-02, -1.08123E-03, -6.2202E-04
-6.86395E-08, 2.299346E-02, -1.60815E-03, -6.2202E-04
-6.86333E-08, 1.930497E-02, -2.45124E-03, -3.6910E-04
-6.86270E-08, 1.667033E-02, -3.18894E-03, -2.0048E-04
-6.86208E-08, 1.350876E-02, -3.92664E-03, 5.244E-05
-6.86145E-08, 9.82027E-03, -4.34818E-03, 4.3183E-04
-6.86083E-08, 6.13177E-03, -4.87511E-03, 8.1122E-04
-6.86020E-08, 2.97021E-03, -5.08588E-03, 1.19061E-03
-6.85958E-08, -1.77215E-03, -5.61281E-03, 1.61215E-03
-6.85895E-08, -5.98757E-03, -6.03435E-03, 2.20231E-03
-6.85833E-08, -1.020299E-02, -6.24512E-03, 2.75032E-03
-6.85770E-08, -1.283763E-02, -6.35051E-03, 3.25617E-03
-6.85708E-08, -1.757998E-02, -6.77205E-03, 3.84633E-03
-6.85645E-08, -2.126848E-02, -6.87743E-03, 4.39433E-03
-6.85583E-08, -2.443004E-02, -7.08820E-03, 4.98449E-03
-6.85520E-08, -2.811854E-02, -7.40436E-03, 5.44819E-03
-6.85458E-08, -3.128011E-02, -7.50975E-03, 5.95404E-03
