,Channel 2,Channel 3,Channel 4
Revision:           ,0,0,0
Type:               ,interpolation,interpolation,interpolation
Start:              ,0,0,0
Points:             ,4005,4005,4005
Count:              ,1,1,1
XDispRange:         ,1.00000E-07,1.00000E-07,1.00000E-07
XDispOrg:           ,-2.4836000000E-08,-2.4836000000E-08,-2.4836000000E-08
XInc:               ,2.5000000E-11,2.5000000E-11,2.5000000E-11
XOrg:               ,-2.4925511677E-08,-2.4925511677E-08,-2.4925511677E-08
Units:              ,Second,Second,Second
XReference:         ,4,4,4
YDispRange:         ,8.00000E+00,1.60000E+00,8.00000E-01
YDispOrg:           ,-3.40000009536743E+00,-1.89999997615814E-01,3.01999986171722E-01
YInc:               ,1.31731969304383E-04,2.6346393497079E-05,1.3173196748539E-05
YOrg:               ,-3.28354070588684E+00,-1.66708141498989E-01,3.13645929250506E-01
Units:              ,Volt,Volt,Volt
YReference:         ,1,1,1
Frame:              ,MSO9254A:MY53310147,MSO9254A:MY53310147,MSO9254A:MY53310147
Date:               ,14 JAN 2025,14 JAN 2025,14 JAN 2025
Time:               ,10:31:19,10:31:19,10:31:19
Max Bandwidth:      ,2500000000,2500000000,2500000000
Min Bandwidth:      ,0,0,0
Time Tags (Channel 2),Channel 2,Channel 3,Channel 4
-2.49255E-08, -3.344956E-02, 1.560890E-02, -8.2462E-04
-2.49005E-08, -3.292263E-02, 8.02114E-03, 1.28309E-03
-2.48755E-08, -3.344956E-02, -3.67666E-03, 3.86503E-03
-2.48505E-08, -3.713806E-02, -1.916834E-02, 6.13082E-03
-2.48255E-08, -4.029962E-02, -3.708389E-02, 7.34276E-03
-2.48005E-08, -4.029962E-02, -5.626406E-02, 7.07929E-03
-2.47755E-08, -3.661112E-02, -7.449576E-02, 5.44582E-03
-2.47505E-08, -3.028799E-02, -8.903898E-02, 3.23272E-03
-2.47255E-08, -2.449179E-02, -9.694289E-02, 9.1424E-04
-2.47005E-08, -1.816865E-02, -9.725904E-02, -7.7193E-04
-2.46755E-08, -1.658787E-02, -8.861743E-02, -1.24617E-03
-2.46505E-08, -1.764172E-02, -7.259882E-02, -5.0847E-04
-2.46255E-08, -2.238407E-02, -5.004631E-02, 1.07232E-03
-2.46005E-08, -2.607257E-02, -2.391069E-02, 3.02195E-03
-2.45755E-08, -2.501871E-02, 3.59495E-03, 4.91889E-03
-2.45505E-08, -2.080329E-02, 2.962518E-02, 6.49967E-03
-2.45255E-08, -1.237244E-02, 5.175615E-02, 7.02660E-03
-2.45005E-08, -1.30696E-03, 6.872323E-02, 6.92122E-03
-2.44755E-08, 7.65082E-03, 8.042103E-02, 6.34160E-03
-2.44505E-08, 1.081238E-02, 8.642801E-02, 5.44582E-03
-2.44255E-08, 8.17774E-03, 8.695494E-02, 4.28658E-03
-2.44005E-08, 2.7382E-04, 8.295029E-02, 3.23272E-03
-2.43755E-08, -1.131859E-02, 7.494098E-02, 2.38964E-03
-2.43505E-08, -2.238407E-02, 6.366473E-02, 1.81002E-03
-2.43255E-08, -3.344956E-02, 4.975383E-02, 1.59924E-03
-2.43005E-08, -3.924577E-02, 3.394599E-02, 1.49386E-03
-2.42755E-08, -4.135348E-02, 1.718969E-02, 1.70463E-03
-2.42505E-08, -4.135348E-02, 6.4415E-04, 2.07348E-03
-2.42255E-08, -3.977269E-02, -1.495291E-02, 2.44233E-03
-2.42005E-08, -3.450342E-02, -2.886381E-02, 2.70579E-03
-2.41755E-08, -2.923414E-02, -4.108854E-02, 2.86387E-03
-2.41505E-08, -2.396486E-02, -5.194325E-02, 2.86387E-03
-2.41255E-08, -1.816865E-02, -6.090102E-02, 2.96926E-03
-2.41005E-08, -1.289937E-02, -6.912110E-02, 2.65310E-03
-2.40755E-08, -9.21088E-03, -7.660347E-02, 2.70579E-03
-2.40505E-08, -1.026473E-02, -8.313738E-02, 2.54771E-03
-2.40255E-08, -1.342630E-02, -8.798512E-02, 2.75849E-03
-2.40005E-08, -1.869558E-02, -8.998744E-02, 2.70579E-03
-2.39755E-08, -2.501871E-02, -8.798512E-02, 2.60041E-03
-2.39505E-08, -3.081492E-02, -8.081890E-02, 2.33694E-03
-2.39255E-08, -3.397649E-02, -6.785648E-02, 1.59924E-03
-2.39005E-08, -3.503034E-02, -4.846553E-02, 5.9808E-04
-2.38755E-08, -3.186877E-02, -2.359453E-02, -5.0847E-04
-2.38505E-08, -2.818028E-02, 4.54342E-03, -1.45694E-03
-2.38255E-08, -2.396486E-02, 3.373522E-02, -2.08925E-03
-2.38005E-08, -1.869558E-02, 6.008161E-02, -2.08925E-03
-2.37755E-08, -1.553401E-02, 8.073719E-02, -1.35155E-03
-2.37505E-08, -1.079166E-02, 9.327807E-02, 1.846E-05
-2.37255E-08, -4.99545E-03, 9.591271E-02, 1.59924E-03
-2.37005E-08, 2.90846E-03, 8.895726E-02, 3.18003E-03
-2.36755E-08, 1.239317E-02, 7.399251E-02, 4.12850E-03
-2.36505E-08, 2.240480E-02, 5.428541E-02, 4.55004E-03
-2.36255E-08, 2.925486E-02, 3.310291E-02, 4.55004E-03
-2.36005E-08, 3.136257E-02, 1.371196E-02, 4.18119E-03
-2.35755E-08, 2.872793E-02, -1.25279E-03, 3.70696E-03
-2.35505E-08, 1.555473E-02, -1.094826E-02, 3.91773E-03
-2.35255E-08, -1.30696E-03, -1.526907E-02, 4.76081E-03
-2.35005E-08, -2.185715E-02, -1.558523E-02, 5.86736E-03
-2.34755E-08, -3.924577E-02, -1.400444E-02, 7.07929E-03
-2.34505E-08, -5.347282E-02, -1.231828E-02, 7.81699E-03
-2.34255E-08, -5.874210E-02, -1.200212E-02, 7.92238E-03
-2.34005E-08, -5.294589E-02, -1.421522E-02, 6.97391E-03
-2.33755E-08, -3.713806E-02, -1.811448E-02, 5.39313E-03
-2.33505E-08, -1.395323E-02, -2.317299E-02, 3.54888E-03
-2.33255E-08, 1.344702E-02, -2.865304E-02, 1.96809E-03
-2.33005E-08, 3.979342E-02, -3.297385E-02, 8.6155E-04
-2.32755E-08, 5.981667E-02, -3.550310E-02, 4.9270E-04
-2.32505E-08, 6.719366E-02, -3.550310E-02, 7.5616E-04
-2.32255E-08, 5.928975E-02, -3.265769E-02, 1.33578E-03
-2.32005E-08, 3.926649E-02, -2.770457E-02, 1.91540E-03
-2.31755E-08, 7.12389E-03, -2.138143E-02, 2.33694E-03
-2.31505E-08, -2.976106E-02, -1.484753E-02, 2.49502E-03
-2.31255E-08, -6.348445E-02, -9.36748E-03, 2.65310E-03
-2.31005E-08, -8.719620E-02, -5.04667E-03, 2.91656E-03
-2.30755E-08, -9.510012E-02, -3.57127E-03, 3.18003E-03
-2.30505E-08, -8.508849E-02, -4.62513E-03, 3.54888E-03
-2.30255E-08, -6.084981E-02, -7.25977E-03, 3.65426E-03
-2.30005E-08, -2.501871E-02, -1.094826E-02, 3.23272E-03
-2.29755E-08, 1.186624E-02, -1.474214E-02, 2.17887E-03
-2.29505E-08, 4.453577E-02, -1.684985E-02, 5.4539E-04
-2.29255E-08, 6.403210E-02, -1.590138E-02, -9.3001E-04
-2.29005E-08, 6.930137E-02, -1.189673E-02, -2.30002E-03
-2.28755E-08, 6.139746E-02, -4.51974E-03, -2.61618E-03
-2.28505E-08, 4.190113E-02, 6.22959E-03, -1.82579E-03
-2.28255E-08, 1.924323E-02, 1.887585E-02, 1.846E-05
-2.28005E-08, 2.7382E-04, 3.247060E-02, 2.28425E-03
-2.27755E-08, -8.15702E-03, 4.638149E-02, 4.39196E-03
-2.27505E-08, -7.63009E-03, 5.829006E-02, 5.49851E-03
-2.27255E-08, 5.01618E-03, 6.703706E-02, 5.39313E-03
-2.27005E-08, 2.503943E-02, 7.093633E-02, 4.12850E-03
-2.26755E-08, 4.611655E-02, 6.946093E-02, 2.38964E-03
-2.26505E-08, 6.245131E-02, 6.187317E-02, 6.5077E-04
-2.26255E-08, 6.772059E-02, 4.806766E-02, -3.423E-05
-2.26005E-08, 6.245131E-02, 2.930903E-02, 1.2385E-04
-2.25755E-08, 4.558962E-02, 7.07267E-03, 1.23040E-03
-2.25505E-08, 1.871630E-02, -1.621754E-02, 3.23272E-03
-2.25255E-08, -8.15702E-03, -3.834851E-02, 5.02428E-03
-2.25005E-08, -3.028799E-02, -5.679099E-02, 6.07813E-03
-2.24755E-08, -4.293426E-02, -7.049111E-02, 6.18352E-03
-2.24505E-08, -4.346119E-02, -7.902735E-02, 5.44582E-03
-2.24255E-08, -3.081492E-02, -8.250507E-02, 4.02311E-03
-2.24005E-08, -1.079166E-02, -8.145121E-02, 2.70579E-03
-2.23755E-08, 1.292009E-02, -7.734118E-02, 1.65194E-03
-2.23505E-08, 3.241643E-02, -7.112343E-02, 1.44117E-03
-2.23255E-08, 4.453577E-02, -6.374644E-02, 1.75732E-03
-2.23005E-08, 4.400884E-02, -5.594790E-02, 2.49502E-03
-2.22755E-08, 3.188950E-02, -4.730628E-02, 3.07464E-03
-2.22505E-08, 9.23160E-03, -3.834851E-02, 3.44349E-03
-2.22255E-08, -1.500708E-02, -2.844227E-02, 3.33811E-03
-2.22005E-08, -3.819191E-02, -1.706063E-02, 2.81118E-03
-2.21755E-08, -5.136511E-02, -3.88743E-03, 1.96809E-03
-2.21505E-08, -5.294589E-02, 1.055039E-02, 1.44117E-03
-2.21255E-08, -4.135348E-02, 2.614746E-02, 1.23040E-03
-2.21005E-08, -1.922251E-02, 4.227145E-02, 1.44117E-03
-2.20755E-08, 8.17774E-03, 5.734159E-02, 2.07348E-03
-2.20505E-08, 2.978179E-02, 6.998786E-02, 2.81118E-03
-2.20255E-08, 4.506269E-02, 7.820793E-02, 3.39080E-03
-2.20005E-08, 4.506269E-02, 8.063180E-02, 3.33811E-03
-2.19755E-08, 3.188950E-02, 7.588945E-02, 2.86387E-03
-2.19505E-08, 8.17774E-03, 6.398088E-02, 1.81002E-03
-2.19255E-08, -2.133022E-02, 4.617072E-02, 5.4539E-04
-2.19005E-08, -4.556890E-02, 2.351282E-02, -6.1385E-04
-2.18755E-08, -6.137674E-02, -9.3663E-04, -1.14078E-03
-2.18505E-08, -6.295752E-02, -2.412146E-02, -7.1924E-04
-2.18255E-08, -5.189203E-02, -4.351240E-02, 4.4000E-04
-2.18005E-08, -3.344956E-02, -5.658022E-02, 2.38964E-03
-2.17755E-08, -1.237244E-02, -6.195488E-02, 4.39196E-03
-2.17505E-08, 1.85461E-03, -5.953101E-02, 6.18352E-03
-2.17255E-08, 7.12389E-03, -5.057324E-02, 7.18468E-03
-2.17005E-08, 2.38154E-03, -3.676773E-02, 7.07929E-03
-2.16755E-08, -8.68395E-03, -2.011681E-02, 5.81467E-03
-2.16505E-08, -2.343793E-02, -3.67666E-03, 3.91773E-03
-2.16255E-08, -3.186877E-02, 9.70731E-03, 1.65194E-03
-2.16005E-08, -3.344956E-02, 1.929740E-02, -5.6116E-04
-2.15755E-08, -2.607257E-02, 2.288051E-02, -2.14194E-03
-2.15505E-08, -1.342630E-02, 2.077279E-02, -2.61618E-03
-2.15255E-08, -2.5310E-04, 1.360658E-02, -2.24733E-03
-2.15005E-08, 9.75853E-03, 2.85725E-03, -1.24617E-03
-2.14755E-08, 1.081238E-02, -9.99979E-03, 7.115E-05
-2.14505E-08, 1.85461E-03, -2.306760E-02, 1.38847E-03
-2.14255E-08, -1.289937E-02, -3.434386E-02, 2.44233E-03
-2.14005E-08, -2.976106E-02, -4.245855E-02, 2.96926E-03
-2.13755E-08, -4.451504E-02, -4.656859E-02, 2.96926E-03
-2.13505E-08, -5.505360E-02, -4.656859E-02, 2.70579E-03
-2.13255E-08, -5.716131E-02, -4.235316E-02, 2.23156E-03
-2.13005E-08, -5.505360E-02, -3.539772E-02, 1.75732E-03
-2.12755E-08, -4.978433E-02, -2.570224E-02, 1.38847E-03
-2.12505E-08, -4.398812E-02, -1.474214E-02, 1.33578E-03
-2.12255E-08, -3.924577E-02, -2.72819E-03, 1.54655E-03
-2.12005E-08, -3.766498E-02, 9.39115E-03, 2.02079E-03
-2.11755E-08, -3.766498E-02, 2.172126E-02, 2.75849E-03
-2.11505E-08, -3.924577E-02, 3.415676E-02, 3.70696E-03
-2.11255E-08, -4.240733E-02, 4.669765E-02, 4.49735E-03
-2.11005E-08, -4.082655E-02, 5.786852E-02, 4.81350E-03
-2.10755E-08, -3.819191E-02, 6.714245E-02, 4.91889E-03
-2.10505E-08, -3.503034E-02, 7.304404E-02, 4.65543E-03
-2.10255E-08, -3.186877E-02, 7.399251E-02, 3.86503E-03
-2.10005E-08, -2.765335E-02, 6.946093E-02, 3.18003E-03
-2.09755E-08, -2.396486E-02, 5.871160E-02, 2.70579E-03
-2.09505E-08, -2.396486E-02, 4.237684E-02, 2.70579E-03
-2.09255E-08, -2.449179E-02, 2.182665E-02, 3.28541E-03
-2.09005E-08, -2.554564E-02, -1.04202E-03, 4.33927E-03
-2.08755E-08, -2.659950E-02, -2.443762E-02, 5.55120E-03
-2.08505E-08, -2.870721E-02, -4.604166E-02, 6.71045E-03
-2.08255E-08, -3.186877E-02, -6.427336E-02, 7.44814E-03
-2.08005E-08, -3.081492E-02, -7.744656E-02, 7.29007E-03
-2.07755E-08, -3.344956E-02, -8.482355E-02, 6.28890E-03
-2.07505E-08, -3.503034E-02, -8.598279E-02, 4.70812E-03
-2.07255E-08, -3.713806E-02, -8.060813E-02, 3.12734E-03
-2.07005E-08, -3.871884E-02, -6.975342E-02, 1.54655E-03
-2.06755E-08, -4.082655E-02, -5.341865E-02, 4.9270E-04
-2.06505E-08, -4.240733E-02, -3.381693E-02, 1.7654E-04
-2.06255E-08, -4.398812E-02, -1.284520E-02, 4.4000E-04
-2.06005E-08, -3.977269E-02, 7.38883E-03, 1.01962E-03
-2.05755E-08, -3.292263E-02, 2.519899E-02, 1.75732E-03
-2.05505E-08, -2.185715E-02, 3.837219E-02, 2.49502E-03
-2.05255E-08, -7.63009E-03, 4.617072E-02, 2.96926E-03
-2.05005E-08, 7.65082E-03, 4.912151E-02, 3.12734E-03
-2.04755E-08, 2.293172E-02, 4.743534E-02, 3.12734E-03
-2.04505E-08, 3.399721E-02, 4.300915E-02, 3.12734E-03
-2.04255E-08, 3.926649E-02, 3.752910E-02, 2.91656E-03
-2.04005E-08, 3.926649E-02, 3.162751E-02, 2.65310E-03
-2.03755E-08, 3.347028E-02, 2.614746E-02, 2.28425E-03
-2.03505E-08, 2.240480E-02, 2.129972E-02, 1.96809E-03
-2.03255E-08, 9.23160E-03, 1.603044E-02, 1.38847E-03
-2.03005E-08, -4.46853E-03, 9.70731E-03, 8.0885E-04
-2.02755E-08, -1.711480E-02, 2.01416E-03, 1.7654E-04
-2.02505E-08, -2.712642E-02, -6.83823E-03, -1.3962E-04
-2.02255E-08, -3.292263E-02, -1.590138E-02, -3.5039E-04
-2.02005E-08, -3.450342E-02, -2.391069E-02, -2.9770E-04
-2.01755E-08, -3.186877E-02, -2.939074E-02, -4.0308E-04
-2.01505E-08, -2.712642E-02, -3.065537E-02, -4.5577E-04
-2.01255E-08, -2.133022E-02, -2.654533E-02, -5.0847E-04
-2.01005E-08, -1.553401E-02, -1.779833E-02, -9.3001E-04
-2.00755E-08, -1.500708E-02, -4.41436E-03, -1.40424E-03
-2.00505E-08, -1.869558E-02, 1.128809E-02, -1.77309E-03
-2.00255E-08, -2.765335E-02, 2.646361E-02, -1.87848E-03
-2.00005E-08, -3.924577E-02, 3.953143E-02, -1.82579E-03
-1.99755E-08, -4.767661E-02, 4.817304E-02, -1.40424E-03
-1.99505E-08, -5.347282E-02, 5.017537E-02, -6.1385E-04
-1.99255E-08, -5.241896E-02, 4.564379E-02, 4.4000E-04
-1.99005E-08, -4.346119E-02, 3.478907E-02, 1.33578E-03
-1.98755E-08, -2.976106E-02, 1.887585E-02, 2.23156E-03
-1.98505E-08, -1.553401E-02, -3.0432E-04, 3.02195E-03
-1.98255E-08, -2.88774E-03, -2.011681E-02, 3.54888E-03
-1.98005E-08, 7.12389E-03, -3.877005E-02, 4.07581E-03
-1.97755E-08, 9.75853E-03, -5.426173E-02, 4.23388E-03
-1.97505E-08, 9.23160E-03, -6.501106E-02, 4.44466E-03
-1.97255E-08, 5.54310E-03, -7.017495E-02, 4.33927E-03
-1.97005E-08, 3.96232E-03, -6.985880E-02, 3.97042E-03
-1.96755E-08, 3.43539E-03, -6.416798E-02, 3.39080E-03
-1.96505E-08, 6.07003E-03, -5.415635E-02, 2.60041E-03
-1.96255E-08, 7.65082E-03, -4.119392E-02, 1.59924E-03
-1.96005E-08, 1.133931E-02, -2.707226E-02, 5.9808E-04
-1.95755E-08, 1.292009E-02, -1.347752E-02, -2.4500E-04
-1.95505E-08, 1.186624E-02, -1.35818E-03, -9.8270E-04
-1.95255E-08, 7.65082E-03, 8.23191E-03, -1.29886E-03
-1.95005E-08, 2.38154E-03, 1.529275E-02, -1.29886E-03
-1.94755E-08, -2.36081E-03, 2.003510E-02, -1.03539E-03
-1.94505E-08, -7.63009E-03, 2.309128E-02, -4.0308E-04
-1.94255E-08, -1.026473E-02, 2.477745E-02, 7.0347E-04
-1.94005E-08, -1.131859E-02, 2.625285E-02, 1.86271E-03
-1.93755E-08, -8.15702E-03, 2.646361E-02, 3.33811E-03
-1.93505E-08, -7.8003E-04, 2.583130E-02, 4.81350E-03
-1.93255E-08, 1.028545E-02, 2.319666E-02, 6.02544E-03
-1.93005E-08, 2.451251E-02, 1.845431E-02, 6.65775E-03
-1.92755E-08, 3.979342E-02, 1.118271E-02, 6.49967E-03
-1.92505E-08, 5.243969E-02, 1.69801E-03, 5.81467E-03
-1.92255E-08, 6.297825E-02, -9.05132E-03, 4.81350E-03
-1.92005E-08, 6.561288E-02, -2.053835E-02, 3.39080E-03
-1.91755E-08, 6.139746E-02, -3.044459E-02, 2.54771E-03
-1.91505E-08, 4.927812E-02, -3.708389E-02, 2.33694E-03
-1.91255E-08, 3.347028E-02, -3.971852E-02, 2.65310E-03
-1.91005E-08, 1.555473E-02, -3.697850E-02, 3.28541E-03
-1.90755E-08, 1.32768E-03, -2.886381E-02, 4.12850E-03
-1.90505E-08, -9.21088E-03, -1.621754E-02, 4.49735E-03
-1.90255E-08, -1.395323E-02, -5.1509E-04, 4.18119E-03
-1.90005E-08, -1.079166E-02, 1.560890E-02, 3.33811E-03
