,Channel 2,Channel 3,Channel 4
Revision:           ,0,0,0
Type:               ,interpolation,interpolation,interpolation
Start:              ,0,0,0
Points:             ,4005,4005,4005
Count:              ,1,1,1
XDispRange:         ,1.00000E-07,1.00000E-07,1.00000E-07
XDispOrg:           ,-2.4836000000E-08,-2.4836000000E-08,-2.4836000000E-08
XInc:               ,2.5000000E-11,2.5000000E-11,2.5000000E-11
XOrg:               ,-2.4872092850E-08,-2.4872092850E-08,-2.4872092850E-08
Units:              ,Second,Second,Second
XReference:         ,4,4,4
YDispRange:         ,8.00000E+00,1.60000E+00,8.00000E-01
YDispOrg:           ,-3.40000009536743E+00,-1.89999997615814E-01,3.01999986171722E-01
YInc:               ,1.31731969304383E-04,2.6346393497079E-05,1.3173196748539E-05
YOrg:               ,-3.28354070588684E+00,-1.66708141498989E-01,3.13645929250506E-01
Units:              ,Volt,Volt,Volt
YReference:         ,1,1,1
Frame:              ,MSO9254A:MY53310147,MSO9254A:MY53310147,MSO9254A:MY53310147
Date:               ,14 JAN 2025,14 JAN 2025,14 JAN 2025
Time:               ,10:42:39,10:42:39,10:42:39
Max Bandwidth:      ,2500000000,2500000000,2500000000
Min Bandwidth:      ,0,0,0
Time Tags (Channel 2),Channel 2,Channel 3,Channel 4
-2.48721E-08, -6.348445E-02, 5.07034E-03, -3.5039E-04
-2.48471E-08, -5.452668E-02, -9.68364E-03, 7.115E-05
-2.48221E-08, -4.556890E-02, -2.264606E-02, 2.2923E-04
-2.47971E-08, -3.713806E-02, -3.255231E-02, 1.846E-05
-2.47721E-08, -3.134185E-02, -3.908621E-02, -4.5577E-04
-2.47471E-08, -2.923414E-02, -4.140469E-02, -1.03539E-03
-2.47221E-08, -3.081492E-02, -4.066699E-02, -1.35155E-03
-2.46971E-08, -3.397649E-02, -3.761081E-02, -1.03539E-03
-2.46721E-08, -3.819191E-02, -3.350078E-02, -3.423E-05
-2.46471E-08, -3.766498E-02, -2.928535E-02, 1.17770E-03
-2.46221E-08, -3.239570E-02, -2.622917E-02, 2.38964E-03
-2.45971E-08, -2.449179E-02, -2.496454E-02, 3.54888E-03
-2.45721E-08, -1.131859E-02, -2.528070E-02, 3.75965E-03
-2.45471E-08, 1.32768E-03, -2.643994E-02, 3.44349E-03
-2.45221E-08, 1.502781E-02, -2.707226E-02, 2.65310E-03
-2.44971E-08, 2.662022E-02, -2.559686E-02, 2.02079E-03
-2.44721E-08, 3.241643E-02, -2.022219E-02, 1.59924E-03
-2.44471E-08, 3.610492E-02, -9.99979E-03, 1.86271E-03
-2.44221E-08, 3.715878E-02, 4.43803E-03, 2.91656E-03
-2.43971E-08, 3.452414E-02, 2.235358E-02, 4.18119E-03
-2.43721E-08, 3.136257E-02, 4.100683E-02, 5.44582E-03
-2.43471E-08, 2.820100E-02, 5.755236E-02, 6.18352E-03
-2.43221E-08, 2.451251E-02, 6.956632E-02, 6.13082E-03
-2.42971E-08, 1.871630E-02, 7.430866E-02, 5.39313E-03
-2.42721E-08, 1.292009E-02, 7.199018E-02, 4.33927E-03
-2.42471E-08, 5.01618E-03, 6.250548E-02, 2.96926E-03
-2.42221E-08, -2.88774E-03, 4.785689E-02, 2.07348E-03
-2.41971E-08, -1.184552E-02, 3.057365E-02, 1.54655E-03
-2.41721E-08, -1.974943E-02, 1.350119E-02, 1.65194E-03
-2.41471E-08, -2.607257E-02, -2.41203E-03, 2.12617E-03
-2.41221E-08, -2.659950E-02, -1.505830E-02, 2.70579E-03
-2.40971E-08, -2.396486E-02, -2.433223E-02, 3.54888E-03
-2.40721E-08, -1.869558E-02, -3.065537E-02, 4.18119E-03
-2.40471E-08, -1.184552E-02, -3.455463E-02, 4.49735E-03
-2.40221E-08, -2.36081E-03, -3.624080E-02, 4.70812E-03
-2.39971E-08, 2.90846E-03, -3.592464E-02, 4.70812E-03
-2.39721E-08, 3.96232E-03, -3.455463E-02, 4.39196E-03
-2.39471E-08, 2.90846E-03, -3.097152E-02, 3.70696E-03
-2.39221E-08, -2.36081E-03, -2.612379E-02, 3.02195E-03
-2.38971E-08, -8.68395E-03, -2.043296E-02, 2.28425E-03
-2.38721E-08, -1.500708E-02, -1.453137E-02, 1.65194E-03
-2.38471E-08, -1.711480E-02, -9.15671E-03, 1.17770E-03
-2.38221E-08, -1.764172E-02, -5.15206E-03, 1.01962E-03
-2.37971E-08, -1.553401E-02, -3.14973E-03, 1.28309E-03
-2.37721E-08, -1.237244E-02, -3.14973E-03, 1.75732E-03
-2.37471E-08, -9.21088E-03, -4.30897E-03, 2.23156E-03
-2.37221E-08, -9.73780E-03, -5.99514E-03, 2.65310E-03
-2.36971E-08, -1.342630E-02, -7.57592E-03, 3.02195E-03
-2.36721E-08, -2.080329E-02, -8.62978E-03, 3.12734E-03
-2.36471E-08, -2.712642E-02, -8.41901E-03, 3.18003E-03
-2.36221E-08, -3.239570E-02, -7.04900E-03, 3.44349E-03
-2.35971E-08, -3.186877E-02, -4.62513E-03, 3.81234E-03
-2.35721E-08, -2.554564E-02, -1.46356E-03, 4.23388E-03
-2.35471E-08, -1.184552E-02, 1.90878E-03, 4.81350E-03
-2.35221E-08, 2.90846E-03, 5.28112E-03, 5.18235E-03
-2.34971E-08, 1.818937E-02, 8.44268E-03, 5.12966E-03
-2.34721E-08, 2.767408E-02, 1.213118E-02, 4.60273E-03
-2.34471E-08, 3.136257E-02, 1.581967E-02, 3.81234E-03
-2.34221E-08, 2.714715E-02, 1.908663E-02, 2.75849E-03
-2.33971E-08, 1.608166E-02, 2.214281E-02, 1.96809E-03
-2.33721E-08, 5.01618E-03, 2.488283E-02, 1.49386E-03
-2.33471E-08, -6.04931E-03, 2.656900E-02, 1.44117E-03
-2.33221E-08, -9.21088E-03, 2.730670E-02, 1.59924E-03
-2.32971E-08, -6.04931E-03, 2.604207E-02, 1.96809E-03
-2.32721E-08, 3.43539E-03, 2.266973E-02, 1.96809E-03
-2.32471E-08, 1.608166E-02, 1.718969E-02, 1.59924E-03
-2.32221E-08, 2.556636E-02, 9.81269E-03, 6.5077E-04
-2.31971E-08, 3.030871E-02, 6.4415E-04, -5.6116E-04
-2.31721E-08, 2.872793E-02, -9.68364E-03, -1.87848E-03
-2.31471E-08, 1.977016E-02, -2.074912E-02, -3.09041E-03
-2.31221E-08, 7.65082E-03, -3.107691E-02, -3.77542E-03
-2.30971E-08, -4.46853E-03, -4.024545E-02, -3.72273E-03
-2.30721E-08, -1.395323E-02, -4.677936E-02, -3.24849E-03
-2.30471E-08, -1.606094E-02, -5.036247E-02, -2.40541E-03
-2.30221E-08, -1.395323E-02, -5.078401E-02, -1.35155E-03
-2.29971E-08, -7.63009E-03, -4.762244E-02, -4.0308E-04
-2.29721E-08, -3.41467E-03, -4.119392E-02, 4.4000E-04
-2.29471E-08, 2.7382E-04, -3.223615E-02, 1.12501E-03
-2.29221E-08, 2.7382E-04, -2.243529E-02, 1.70463E-03
-2.28971E-08, -2.88774E-03, -1.252905E-02, 2.23156E-03
-2.28721E-08, -6.57624E-03, -4.09820E-03, 2.75849E-03
-2.28471E-08, -1.026473E-02, 1.80339E-03, 3.18003E-03
-2.28221E-08, -1.079166E-02, 4.75419E-03, 3.18003E-03
-2.27971E-08, -1.026473E-02, 3.91110E-03, 3.28541E-03
-2.27721E-08, -7.63009E-03, 1.1722E-04, 3.18003E-03
-2.27471E-08, -6.04931E-03, -6.20591E-03, 2.91656E-03
-2.27221E-08, -6.04931E-03, -1.316136E-02, 2.65310E-03
-2.26971E-08, -1.026473E-02, -1.885218E-02, 2.60041E-03
-2.26721E-08, -1.764172E-02, -2.148682E-02, 2.86387E-03
-2.26471E-08, -2.659950E-02, -1.980065E-02, 3.18003E-03
-2.26221E-08, -3.555727E-02, -1.263443E-02, 3.60157E-03
-2.25971E-08, -4.346119E-02, -3.0432E-04, 4.02311E-03
-2.25721E-08, -4.714968E-02, 1.634660E-02, 4.33927E-03
-2.25471E-08, -4.504197E-02, 3.447292E-02, 4.39196E-03
-2.25221E-08, -3.819191E-02, 5.133461E-02, 4.02311E-03
-2.24971E-08, -2.501871E-02, 6.450780E-02, 3.60157E-03
-2.24721E-08, -1.079166E-02, 7.125249E-02, 2.86387E-03
-2.24471E-08, 5.01618E-03, 6.988247E-02, 2.17887E-03
-2.24221E-08, 1.924323E-02, 6.018700E-02, 1.38847E-03
-2.23971E-08, 2.925486E-02, 4.353608E-02, 1.12501E-03
-2.23721E-08, 3.505107E-02, 2.151049E-02, 1.01962E-03
-2.23471E-08, 3.452414E-02, -3.57127E-03, 1.38847E-03
-2.23221E-08, 3.030871E-02, -2.833688E-02, 2.07348E-03
-2.22971E-08, 2.187787E-02, -5.067863E-02, 3.23272E-03
-2.22721E-08, 1.133931E-02, -6.848878E-02, 4.39196E-03
-2.22471E-08, 8.0075E-04, -7.987043E-02, 5.44582E-03
-2.22221E-08, -1.026473E-02, -8.461278E-02, 6.18352E-03
-2.21971E-08, -1.974943E-02, -8.218891E-02, 6.18352E-03
-2.21721E-08, -2.765335E-02, -7.439038E-02, 5.44582E-03
-2.21471E-08, -3.186877E-02, -6.174411E-02, 3.75965E-03
-2.21221E-08, -3.397649E-02, -4.667397E-02, 1.38847E-03
-2.20971E-08, -3.397649E-02, -3.054998E-02, -9.8270E-04
-2.20721E-08, -3.239570E-02, -1.526907E-02, -3.09041E-03
-2.20471E-08, -3.081492E-02, -1.77972E-03, -4.30235E-03
-2.20221E-08, -3.239570E-02, 9.28577E-03, -4.46043E-03
-2.19971E-08, -3.503034E-02, 1.803277E-02, -3.24849E-03
-2.19721E-08, -4.293426E-02, 2.467206E-02, -9.8270E-04
-2.19471E-08, -4.925739E-02, 2.941441E-02, 1.59924E-03
-2.19221E-08, -5.347282E-02, 3.247060E-02, 4.07581E-03
-2.18971E-08, -5.452668E-02, 3.436754E-02, 5.65659E-03
-2.18721E-08, -5.031125E-02, 3.468369E-02, 6.07813E-03
-2.18471E-08, -3.977269E-02, 3.320829E-02, 5.44582E-03
-2.18221E-08, -2.818028E-02, 3.036288E-02, 3.86503E-03
-2.17971E-08, -1.764172E-02, 2.614746E-02, 1.91540E-03
-2.17721E-08, -1.184552E-02, 2.108895E-02, 3.8731E-04
-2.17471E-08, -9.73780E-03, 1.571429E-02, -4.5577E-04
-2.17221E-08, -1.395323E-02, 1.044501E-02, -5.0847E-04
-2.16971E-08, -2.027636E-02, 5.91343E-03, 3.8731E-04
-2.16721E-08, -2.501871E-02, 2.75186E-03, 1.70463E-03
-2.16471E-08, -2.449179E-02, 1.1722E-04, 3.02195E-03
-2.16221E-08, -1.974943E-02, -1.77972E-03, 4.02311E-03
-2.15971E-08, -1.237244E-02, -3.57127E-03, 4.60273E-03
-2.15721E-08, -9.21088E-03, -5.46821E-03, 4.76081E-03
-2.15471E-08, -9.21088E-03, -7.78670E-03, 4.76081E-03
-2.15221E-08, -1.869558E-02, -1.063211E-02, 4.76081E-03
-2.14971E-08, -3.503034E-02, -1.453137E-02, 4.91889E-03
-2.14721E-08, -5.241896E-02, -1.885218E-02, 5.39313E-03
-2.14471E-08, -6.453831E-02, -2.338376E-02, 5.86736E-03
-2.14221E-08, -6.664602E-02, -2.686149E-02, 6.07813E-03
-2.13971E-08, -5.610746E-02, -2.970690E-02, 5.97275E-03
-2.13721E-08, -3.450342E-02, -3.065537E-02, 5.23505E-03
-2.13471E-08, -7.10317E-03, -2.896920E-02, 4.18119E-03
-2.13221E-08, 1.766245E-02, -2.454300E-02, 3.23272E-03
-2.12971E-08, 3.241643E-02, -1.727140E-02, 2.60041E-03
-2.12721E-08, 3.347028E-02, -8.10285E-03, 2.38964E-03
-2.12471E-08, 2.398558E-02, 2.43570E-03, 2.75849E-03
-2.12221E-08, 7.12389E-03, 1.276349E-02, 3.54888E-03
-2.11971E-08, -9.21088E-03, 2.224819E-02, 4.39196E-03
-2.11721E-08, -2.080329E-02, 2.951980E-02, 4.81350E-03
-2.11471E-08, -2.238407E-02, 3.415676E-02, 4.76081E-03
-2.11221E-08, -1.764172E-02, 3.510523E-02, 4.28658E-03
-2.10971E-08, -1.079166E-02, 3.341907E-02, 3.60157E-03
-2.10721E-08, -8.15702E-03, 2.878210E-02, 2.91656E-03
-2.10471E-08, -1.079166E-02, 2.256435E-02, 2.60041E-03
-2.10221E-08, -1.764172E-02, 1.455505E-02, 2.70579E-03
-2.09971E-08, -2.712642E-02, 6.01881E-03, 3.18003E-03
-2.09721E-08, -3.239570E-02, -2.09587E-03, 3.81234E-03
-2.09471E-08, -2.976106E-02, -9.26209E-03, 4.02311E-03
-2.09221E-08, -1.922251E-02, -1.537446E-02, 3.86503E-03
-2.08971E-08, -2.88774E-03, -1.990604E-02, 3.12734E-03
-2.08721E-08, 1.292009E-02, -2.285683E-02, 2.12617E-03
-2.08471E-08, 2.293172E-02, -2.496454E-02, 1.17770E-03
-2.08221E-08, 2.082401E-02, -2.665071E-02, 5.9808E-04
-2.07971E-08, 1.081238E-02, -2.823150E-02, 1.01962E-03
-2.07721E-08, -8.15702E-03, -2.917997E-02, 1.91540E-03
-2.07471E-08, -2.818028E-02, -2.960151E-02, 3.12734E-03
-2.07221E-08, -4.240733E-02, -2.780996E-02, 4.28658E-03
-2.06971E-08, -4.925739E-02, -2.306760E-02, 4.81350E-03
-2.06721E-08, -4.925739E-02, -1.484753E-02, 4.60273E-03
-2.06471E-08, -4.082655E-02, -2.93896E-03, 3.86503E-03
-2.06221E-08, -3.028799E-02, 1.118271E-02, 2.70579E-03
-2.05971E-08, -2.238407E-02, 2.530438E-02, 1.70463E-03
-2.05721E-08, -1.869558E-02, 3.689679E-02, 1.33578E-03
-2.05471E-08, -1.974943E-02, 4.353608E-02, 1.70463E-03
-2.05221E-08, -2.291100E-02, 4.374685E-02, 2.75849E-03
-2.04971E-08, -2.712642E-02, 3.689679E-02, 4.23388E-03
-2.04721E-08, -2.870721E-02, 2.456667E-02, 5.70928E-03
-2.04471E-08, -2.449179E-02, 8.75884E-03, 6.65775E-03
-2.04221E-08, -1.974943E-02, -8.52439E-03, 6.81583E-03
-2.03971E-08, -1.237244E-02, -2.443762E-02, 6.23621E-03
-2.03721E-08, -6.04931E-03, -3.687311E-02, 5.02428E-03
-2.03471E-08, 8.0075E-04, -4.593628E-02, 3.44349E-03
-2.03221E-08, 6.07003E-03, -5.131094E-02, 1.70463E-03
-2.02971E-08, 1.028545E-02, -5.362942E-02, 3.3462E-04
-2.02721E-08, 1.713552E-02, -5.394558E-02, -4.0308E-04
-2.02471E-08, 2.135094E-02, -5.278634E-02, -4.5577E-04
-2.02221E-08, 2.451251E-02, -5.025708E-02, 2.2923E-04
-2.01971E-08, 2.187787E-02, -4.583089E-02, 1.65194E-03
-2.01721E-08, 1.186624E-02, -3.929698E-02, 3.65426E-03
-2.01471E-08, -2.36081E-03, -3.023382E-02, 5.81467E-03
-2.01221E-08, -2.449179E-02, -1.906295E-02, 7.55353E-03
-2.00971E-08, -4.873047E-02, -6.31130E-03, 8.87085E-03
-2.00721E-08, -6.875373E-02, 6.54574E-03, 9.34508E-03
-2.00471E-08, -8.087306E-02, 1.887585E-02, 9.02893E-03
-2.00221E-08, -8.192693E-02, 2.899287E-02, 7.97507E-03
-1.99971E-08, -7.138836E-02, 3.689679E-02, 6.65775E-03
-1.99721E-08, -5.189203E-02, 4.258761E-02, 5.49851E-03
-1.99471E-08, -2.818028E-02, 4.606533E-02, 4.60273E-03
-1.99221E-08, -7.10317E-03, 4.785689E-02, 3.97042E-03
-1.98971E-08, 6.59696E-03, 4.775150E-02, 3.65426E-03
-1.98721E-08, 7.12389E-03, 4.511686E-02, 3.18003E-03
-1.98471E-08, -4.46853E-03, 3.900450E-02, 2.54771E-03
-1.98221E-08, -2.501871E-02, 2.888748E-02, 1.44117E-03
-1.97971E-08, -5.189203E-02, 1.476582E-02, 1.7654E-04
-1.97721E-08, -7.876536E-02, -2.51742E-03, -8.2462E-04
-1.97471E-08, -9.826169E-02, -2.117066E-02, -1.35155E-03
-1.97221E-08, -1.0721947E-01, -3.824313E-02, -8.7732E-04
-1.96971E-08, -1.0511175E-01, -5.088940E-02, 5.4539E-04
-1.96721E-08, -9.299241E-02, -5.658022E-02, 2.49502E-03
-1.96471E-08, -7.402301E-02, -5.394558E-02, 4.60273E-03
-1.96221E-08, -5.294589E-02, -4.266932E-02, 5.97275E-03
-1.95971E-08, -3.239570E-02, -2.528070E-02, 6.34160E-03
-1.95721E-08, -1.658787E-02, -4.51974E-03, 5.44582E-03
-1.95471E-08, -3.41467E-03, 1.655737E-02, 3.39080E-03
-1.95221E-08, 5.01618E-03, 3.436754E-02, 7.0347E-04
-1.94971E-08, 9.23160E-03, 4.606533E-02, -1.87848E-03
-1.94721E-08, 1.186624E-02, 5.038614E-02, -3.98619E-03
-1.94471E-08, 1.397395E-02, 4.690842E-02, -5.25082E-03
-1.94221E-08, 1.450088E-02, 3.605370E-02, -5.72505E-03
-1.93971E-08, 1.239317E-02, 1.887585E-02, -5.19812E-03
-1.93721E-08, 1.028545E-02, -2.30665E-03, -4.19696E-03
-1.93471E-08, 9.23160E-03, -2.485916E-02, -2.87964E-03
-1.93221E-08, 1.186624E-02, -4.688475E-02, -1.40424E-03
-1.92971E-08, 1.660859E-02, -6.564338E-02, 1.2385E-04
-1.92721E-08, 2.714715E-02, -7.818426E-02, 1.65194E-03
-1.92471E-08, 4.032034E-02, -8.345354E-02, 2.96926E-03
-1.92221E-08, 5.454740E-02, -8.018658E-02, 4.02311E-03
-1.91971E-08, 6.350517E-02, -6.964803E-02, 4.49735E-03
-1.91721E-08, 6.350517E-02, -5.278634E-02, 4.33927E-03
-1.91471E-08, 5.560125E-02, -3.265769E-02, 3.33811E-03
-1.91221E-08, 3.821263E-02, -1.179135E-02, 1.81002E-03
-1.90971E-08, 1.555473E-02, 7.28344E-03, -1.3962E-04
-1.90721E-08, -8.15702E-03, 2.330205E-02, -1.98386E-03
-1.90471E-08, -2.659950E-02, 3.510523E-02, -3.56465E-03
-1.90221E-08, -3.608420E-02, 4.311454E-02, -4.51312E-03
-1.89971E-08, -3.344956E-02, 4.838381E-02, -4.82928E-03
-1.89721E-08, -2.185715E-02, 5.144000E-02, -4.40773E-03
